company,location,title,post_date,salary,description,url
Postmates,"Bellevue, WA","Senior Applied Scientist, Operations Technology ",30+,," 
 Why compromise? Finally, an opportunity that your data science heart, your career, your mentor and your family can be excited about at the same time! Yes, a job that has it all, i.e., explosive growth, ground-floor product, cutting-edge techniques, a highly visible charter and a cool vision that you can boast about.
 
 <br/> 
 <br/> 
 
Who are we?
 
 <br/> 
 <br/> 
 
Postmates is disrupting local commerce by providing a marketplace where consumers can purchase goods from any local restaurant or store and local couriers deliver the goods to their home in minutes. Postmates has unlocked on-demand local shopping — providing consumers the convenience of super fast delivery for the largest selection of goods (anything in the whole city!); the benefit and scale of e-commerce for local merchants; and more flexible work for couriers.
 
 <br/> 
 <br/> 
 
This is a tall order. Even though we are already a billion dollar business with millions of customers in 300+ US cities trusting us with more than 2M orders every month, we have only just started our data science journey to build our intelligence in a way that can keep up with our rapid growth.
 
 <br/> 
 <br/> 
 
What does this team do?
 
 <br/> 
 <br/> 
 
We didn't make Postmates a billion dollar business, but our customers did. Operations Technology teams are the technical engines that support Postmates' mission of anything, anytime and anywhere. We build the software and services that touch every Postmates customer and innovate solutions for logistics, delivery and customer service. We stretch the limits of big data processing to solve some of the hardest technical problems and unprecedented scale challenges. Now we're ready to leverage data science to take our mission to the next level.
 
 <br/> 
 <br/> 
 
What will you do?
 
 <br/> 
 <br/> 
 
As the first Applied Scientist on the team, your responsibilities not only include research, analysis, modeling and coding, but also defining the strategic direction for our products and teams. Mastering the latest trend of data science and infrastructure, selecting the right methodologies and envisioning a long-term architecture is part of the role. So is recommending the next set of big bold bets we shall tackle based on insights from data. Finally, this being a new team, you'll have lots of opportunities to help us build & grow the team via mentoring, hiring & training.
 
 <br/> 
 <br/> 
 
To accomplish this, you are expected to have an established background in building highly intelligent models in a production environment, great analysis and reporting skills, strong product & technology vision, and a motivation to achieve results in a fast-paced environment. You should be somebody who enjoys working on massive data, is customer-centric, and feels strongly about creating good models as well as delivering the impact of them to the end users.
 
 <br/> 
 <br/> 
 
Basic Qualifications
 
 <br/> 
 <br/> 
 
 
 
Bachelors in Computer Science or a related field
7+ years of industry experience
Proven experience in building machine learning models in a large-scale distributed system environment, from opportunity inception to impact delivery
Strong coding skills in Python/Go/Java/C++/C#
Extensive experience defining and delivering on complex analytical deep dives to unblock insights from data
Demonstrated experience in articulating ambiguous business questions and developing differentiating metrics
Excellent communication skills with both technical and non-technical audiences
Strong sense of ownership and drive
 
 
Preferred Qualifications
 
 <br/> 
 <br/> 
 
 
 
Advanced degree in Computer Science, Machine Learning or a related field
Extensive experience in building prediction, forecasting and/or automated voice systems.
 
 
Benefits
 
 <br/> 
 <br/> 
 
 
 
Competitive salary and generous stock option plan (stay aligned with the long-term value you create)
Medical, dental and vision insurance
Whatever computer, monitor, standing desk, keyboard mouse you need
Impact-first work environment (no politics, no pandering)
Huge company vision (we need you to build the future, not just maintain the status quo)
 
 
",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CZGRvuar7VnZuBUkV2CQdRjrVkzBZPrJfh9dQJIj9cdQoNpgHFaIuFq394uzphiYmcjl7a4Snh6CDna-YW8D7H4rZKAUebA3zsuO82Aa06w-eNgU5lXvFe20CZDYlAZur1Gso8Ru9tIkAZt4IQsZP-NU1DHgpO2YIiRtWUSn8w4UYJaqBn3UFmnI2Dvygm80pjimqG4BotfEFhI1Cidc4t3M9E7_Dk2QsusiujIGpwH3uksDeGO_f1JZsSKb0HhVRvdmWHIK3eFMOPQSBzRXHF8IRe6wyBuAWyXVf4W87MvP4ZgPWI0Hsci4hnt_zyUcvasK6I3TTpGCiyEG8ESbXFeq8uSlAXlEmXFzEfl9QegLCFtkvwLT6j&p=2&fvj=0&vjs=3
Microsoft,"Redmond, WA",Full Time Opportunities for Students or Recent Graduates: Data & Applied Sciences ,25,," 
 Data Scientists at Microsoft help to improve the quality of experiences on our devices and services. We are looking for highly motivated and passionate Data Scientists to apply rigorous scientific methodology and algorithms to data in order to improve Microsoft’s devices, operating systems, and services. As a Data Scientist, you will provide unique insight into business and customer scenarios that cut across organizational boundaries and lead the growth of a data-driven culture within Microsoft.<br/>

Do you want to work on a meaningful and impactful project and make a difference?
Are you willing to learn from others and open to new ideas?
Do you want to support others to succeed and operate in a highly-collaborative and global environment?
If this sounds like you, Microsoft would like to invite you to come join us as you are, where you can find more than just a job.
Read on to learn more about opportunities and apply online!<h2 class=""jobSectionHeader"">
Responsibilities
As a Data Scientist, you will formulate approaches to solve problems using well-defined algorithms and data sources. You will incorporate an understanding of product functionality and customer perspective to provide context for those problems. You will use data exploration techniques to discover new questions or opportunities within your problem area and propose applicability and limitations of the data. Successful Data Scientists will interpret the results of their analysis, validate their approach, and learn to monitor, analyze, and iterate to continuously improve.<br/>

You will engage with peer stakeholders to produce clear, compelling, actionable insights that influence product and service improvements that will impact millions of customers. As a Data Scientist, you will also engage in the peer review process and act on feedback while learning innovative methods, algorithms, and tools to increase the impact and applicability of your results.<h2 class=""jobSectionHeader"">
Qualifications
Currently has or is in the process of obtaining their BA/BS or Masters in Computer Science, Mathematics, Economics, Statistics, Applied Sciences like Biostatistics, Physics, Chemistry, Computational Neurology
Some Engineering experience and or project course work using large data systems on SQL, Hadoop, etc.
Proficiency using one or more programming or scripting language to work with data such as: Python, Perl, or C#.
Some experience and or project course work performing data analysis and applying statistics working with tools such as: Excel, R, MATLAB, AMPL, or SAS.
Some experience and or project course work with product and service telemetry systems.
Some A/B Testing or experimentation (this can be from conducting real life science experiments, hypothesis testing in stats etc.) Not required but ideal.
Some experience or course work applying basic ML to a type of data and or used algorithms to conduct experiments on data. Machine Learning strongly encouraged.
Passion to learn from your peers, manager, and other stakeholders in the Data Science domain.
Ability to interact with peers and stakeholders to drive product and business impact.
Strong interpersonal and communications skills.<br/>

Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.<br/>

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.",https://www.indeed.com/rc/clk?jk=11baba484db23433&fccid=734cb5a01ee60f80&vjs=3
Expedia Group,"Bellevue, WA 98004",Data Scientist ,,," 
 Expedia
What you’ll do:
Design and build machine learning models to predict future business performance including making recommendations on forecasting and modeling methodology based on testing and modeling results
Build testing frameworks to constantly improve model iterations and compare the performance of models and communicate results with stakeholders
Gather and manipulate large datasets; create new and improved techniques and/or solutions for data collection, management, and usage
You will collaborate closely with Global Finance and Data Engineering to scope hypotheses, deliver and implement solutions
Build models to aide in decision-making and capital allocation including scenarios to influence for desired results
Stay up to date with the latest Data Science techniques and identify new opportunities to leverage them for forecasting
Who you are:
Masters degree (or PHD) in a quantitative field such as machine learning/AI, computer science, statistics, mathematics, economics
Hands on experience in machine learning, building datasets, selecting and engineering features, building and optimizing algorithms;
3+ years industry experience in data science and/or analytics in business context
Excellent communication skills
Advanced knowledge of at least one of the following programming languages: Python, R, Scala
Knowledge of machine-learning/computational packages (numpy, scipy, pandas, scikit-learn)
Intellectual curiosity and desire to learn new things, techniques and technologies<br/>
Relocation (Y/N):N
Expedia is committed to creating an inclusive work environment with a diverse workforce. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. This employer participates in E-Verify. The employer will provide the Social Security Administration (SSA) and, if necessary, the Department of Homeland Security (DHS) with information from each new employee's I-9 to confirm work authorization.",https://www.indeed.com/rc/clk?jk=4ee79580a62024c3&fccid=160efb82f2462f14&vjs=3
Starbucks,"Seattle, WA 98134","data scientist, Insights & Analytics ",5,," 
 Now Brewing – data scientist! #tobeapartner

From the beginning, Starbucks set out to be a different kind of company. One that not only
celebrated coffee and the rich tradition, but that also brought a feeling of connection. We are known for developing extraordinary leaders who share this passion and are guided by their service to others.<br/>

Are you a data scientist who thinks like a business owner? Are you passionate about solving business problems by designing optimal experiments and deploying solutions at scale using 1st, 2nd, and 3rd party customer data in a next generation analytics infrastructure to help Starbucks optimize digital engagements with our 75M customers?<br/>

If you answered “yes” to the questions above, please come and join our Data Science team. You will help optimize app-level product recommendations, digital menu board content, voice-order recommendations, drive-thru personalized menu board content, 1-1 and in-store marketing via personalized content on order labels and POS systems.<br/>

As a data scientist, your responsibilities and job functions will include…<br/>

Data Preparation:
Under direction of more senior data scientists, execute extraction and synthesis of data from Azure: data lake storage (ADLS), blob storage, SQL DW, SQL Server; and legacy systems: Oracle and its companion data lake storage
Under direction of more senior data scientists, process 1st 2nd, and 3rd party customer data in next generation privacy compliant infrastructure
Business Understanding &amp; Provide Optimal Solutions:
Has minimal understanding of Starbucks business, and business acument in general. Requires mentoring and guidance
Machine Learning and Data Product Dev and Deployment:
Under direction of more senior data scientists, contribute to AI and Machine Learning models in batch, real-time
Develop data pipelines and scalable Restful APIs to create and enable analytical applications
Statistics and Model Development and Deployment:
Leverage the latest cloud technologies, existing and immerging statistical and machine learning techniques to identify data patterns and trends to solve business problems
With support from more senior data and decision scientists, build and deploy customer segments to facilitate optimal marketing targeting within channels
Via a ""feature factory"" approach, build large numbers of weak learners in a Customer 360 framework
Insights Operationalization:
Under the guidance of more senior data scientists, create clear and concise packaging and presentation of data products and insights to business stakeholders, leaders and the broader analytics community
Data Science Evangelism:
With support from more senior data scientists, establish and foster close collaboration between data and decision scientists, engineers, business and leadership teams to align on technical roadmaps for innovation
Establish brand and team as subject matter experts and trusted advisors for Analytics across departments
Project &amp; Work Management:
Actively participate in an Agile team structure designed to create a bias for action (fail fast/often)
Utilize Wiki and GitHub to share standards and code
Present code to team for review compared to Best Practice
Actively participate in Agile-related meetings: stand-ups, sprint planning, retrospectives, showcases
Participate in Microsoft Azure and other trainings 
  
 
 
 <br/> 
 
 
 We’d love to hear from people with:
Education: Min BS/BA with concentration in quantitative discipline - Stats, Math, Comp Sci, Engineering, Econ or similar discipline
1+ years’ professional data science experience
Demonstrated experience with one programming language such as Scala, Java, C++, C#
Demonstrated experience with scripting languages such as Unix Shell (ksh, csh, bash, sh), PowerShell, ARM
Demonstrated experience with cloud tech for data and analytics solutions (Azure, AWS)
Demonstrated experience building and deploying AI / Machine Learning solutions, at scale
Demonstrated familiarity with Web application security, SSL OAuth
Demonstrated self-sufficiency with R or Python (or equivalent)
Retail, customer loyalty, or eCommerce experience preferred<br/>

Join us and be part of something bigger. Apply today!<br/>


Starbucks and its brands are an equal opportunity employer of all qualified individuals, including minorities, women, veterans and individuals with disabilities. Starbucks will consider for employment qualified applicants with criminal histories in a manner consistent with all federal, state, and local ordinances.",https://www.indeed.com/rc/clk?jk=89c137588912a5ed&fccid=a88e611ddef97571&vjs=3
Microsoft,"Redmond, WA",Internship Opportunities for Students: Data & Applied Sciences ,25,," 
 Data Scientists at Microsoft help to improve the quality of experiences on our devices and services. We are looking for highly motivated and passionate Data Scientists to apply rigorous scientific methodology and algorithms to data in order to improve Microsoft’s devices, operating systems, and services. As a Data Scientist, you will provide unique insight into business and customer scenarios that cut across organizational boundaries and lead the growth of a data-driven culture within Microsoft.<br/>

Do you want to work on a meaningful and impactful project and make a difference?
Are you willing to learn from others and open to new ideas?
Do you want to support others to succeed and operate in a highly-collaborative and global environment?
If this sounds like you, Microsoft would like to invite you to come join us as you are, where you can find more than just a job.
Read on to learn more about opportunities and apply online!<h2 class=""jobSectionHeader"">
Responsibilities
As a Data Scientist intern, you will help formulate approaches to solve problems using well-defined algorithms and data sources. You will incorporate an understanding of product functionality and customer perspective to provide context for those problems. You will use data exploration techniques to discover new questions or opportunities within your problem area and propose applicability and limitations of the data. Successful Data Scientists will interpret the results of their analysis, validate their approach, and learn to monitor, analyze, and iterate to continuously improve.<br/>

You will engage with peer stakeholders to produce clear, compelling, actionable insights that influence product and service improvements that will impact millions of customers. As a Data Scientist, you will also engage in the peer review process and act on feedback while learning innovative methods, algorithms, and tools to increase the impact and applicability of your results.<h2 class=""jobSectionHeader"">
Qualifications
Currently has or is in the process of obtaining their BA/BS or Masters in Computer Science, Mathematics, Economics, Statistics, Applied Sciences like Biostatistics, Physics, Chemistry, Computational Neurology and or other quant-focused field
Some Engineering experience and or project course work using large data systems on SQL, Hadoop, etc.
Proficiency using one or more programming or scripting language to work with data such as: Python, Perl, or C#.
Some experience and or project course work performing data analysis and applying statistics working with tools such as: Excel, R, MATLAB, AMPL, or SAS.
Some experience and or project course work with product and service telemetry systems.
Some A/B Testing or experimentation (this can be from conducting real life science experiments, hypothesis testing in stats etc.) Not required but ideal.
Some experience or course work applying basic ML to a type of data and or used algorithms to conduct experiments on data. Machine Learning strongly encouraged.
Passion to learn from your peers, manager, and other stakeholders in the Data Science domain.
Ability to interact with peers and stakeholders to drive product and business impact.
Strong interpersonal and communications skills.<br/>

Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.<br/>

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.",https://www.indeed.com/rc/clk?jk=7688bf23a4e8e7c6&fccid=734cb5a01ee60f80&vjs=3
Starbucks,"Seattle, WA 98134",data scientist ,25,," 
  
 This position is part of the Global Payment and Fraud team. This is the business team responsible for Global Payment and Fraud strategy and execution at Starbucks. Millions of times a day customers interact with Starbucks payment systems across physical and digital platforms and customers expect to securely and seamlessly interact with Starbucks payment systems. Your role is to create tools and perform analytics that provide actionable insights that enable ongoing business optimization and innovation for Starbucks Fraud and Payment.<br/>

You’ll be deeply embedded in the business where the output of your efforts will immediately improve Starbucks. You’ll help Starbucks figure out how we can make sure that we’re always reliable for our customers in an ever more complex environment. You'll build powerful new self-service tools to make it faster and easier to for your internal customers to act. Finally, you'll build tools that make it possible for us to find and fix problems quickly and efficiently.<br/>

We are a fast-paced environment, using agile methodology and tailoring our designs and implementation to the maturity of the business. Currently we code in both Oracle PL/SQL and Microsoft BI platforms (SQL Server/Azure) and utilize Tableau as a visualization layer. This is always subject to change as new technologies emerge. Our supportive team culture encourages innovation and we expect developers and management alike to take a high level of ownership for the product vision, technical architecture and project delivery.

Responsibilities:
Develop a solid understanding of all the transaction management systems Starbucks utilizes to manage our global business including our Digital Stored Value Card program, Digital Payments as well as our physical Point of Sale. This role will need to understand the end to end Financial and Workflow systems/processes, back-end logging structure and the impacts on/relationship to the operational effectiveness and efficiency of the organizations
Work with cross-functional teams of Product Owners, Operators, Data Scientists and technical source system teams to understand data as well as business performance drivers and architect data visualization tools to enable continuous improvement
Create reporting artifacts tailored to varying customers from executive to operator
Raise the analytics bar by acting as a subject matter expert to business and technical teammates and enable self-service analytics
Work through the entire Software Development Life Cycle with little supervision
Responsible for calibration efforts and testing of tools to insure highest levels of accuracy and dependability along with documentation and user training in support of self-service analytics
Work with teammates to evaluate reporting requests, assess feasibility, develop prototypes, and implement a production/delivery plan in conjunction with Starbucks technology as required
Utilize troubleshooting and advanced problem-solving skills to provide advanced support to systems developed by others.
Utilize a variety of technologies including SQL Server, Oracle, Azure, AWS or other as needed
Facilitate changes into production environment through appropriate teams via established change management processes
Participate in large-scale Starbucks international system implementations requiring fraud or payment capabilities and integration with our global data architecture supporting fraud and payments
Develop ad-hoc BI solutions as needed to solve emerging and complex business problems 
  
 
 
 <br/> 
 
 
  
 Qualifications<br/>

Experience and education requirements:
Bachelor's degree in computer engineering, electronics, business administration, communication and/or statistical analysis with data mining or related field or the foreign equivalent or relevant work experience.
Master's degree preferred.
Functional and technical skill requirements:
Must be comfortable with writing SQL and have working knowledge of ETL processes used to streamline and automate the collection of data from source systems.
Experience developing Business Intelligence solutions using Microsoft BI Stack - SQL Server, SSAS, SSRS, SSIS, Azure a plus with specific focus on data visualization tools like Tableau
Experience performing Relational and Dimensional Data Modeling for data warehouse, data mart or decision support systems also a plus
Other Qualifications:
Excellent analytic, troubleshooting and problem solving skills, with proven ability to quickly understand a problem, determine significance of issue and identify a solution.
Experience working with payment data and specifically supporting payment operations analytics tools a significant plus
Focus on delivering results, and work ethic based on a strong desire to exceed expectations.
Demonstrated understanding of financial database structure and design principles.
Strong interpersonal skills, including written and oral communication skills.
Ability to work within a team environment, networking and collaborating cross-functionally.
Ability to remain flexible in a fast paced and rapidly changing environment.
Commitment to continued improvement, and demonstrated ability to innovate<br/>
Starbucks and its brands are an equal opportunity employer of all qualified individuals.
<br/>
<br/>
We are committed to creating a diverse and welcoming workplace that includes partners with diverse backgrounds and experiences. We believe that enables us to better meet our mission and values while serving customers throughout our global communities. People of color, women, LGBTQIA+, veterans and persons with disabilities are encouraged to apply.
<br/>
<br/>
Qualified applicants with criminal histories will be considered for employment in a manner consistent with all federal state and local ordinances. Starbucks Corporation is committed to offering reasonable accommodations to job applicants with disabilities. If you need assistance or an accommodation due to a disability, please contact us at 206-318-0660 or via email at applicantaccommodation@starbucks.com 
 ",https://www.indeed.com/rc/clk?jk=4bf1981179bc59a0&fccid=a88e611ddef97571&vjs=3
Microsoft,"Redmond, WA",Data Scientist ,6,," 
 Do you have a passion for data and machine learning? Do you want to apply it to protecting people against cybercriminals? Would you like to work with a diverse, talented, and highly collaborative team of data scientists, security researchers and other specialists? Would it make you proud to tell your friends and family that the work you do protects half a billion people in over a hundred countries around the world?<br/>

We are seeking an experienced Data Scientist to help us grow and modernize our clean software classifications. Here's a bit about us. Microsoft Defender Advanced Threat Protection (WDATP) is a unified platform for preventative protection, post-breach detection, automated investigation, and response. Our team, the MDATP Endpoint Protection team, focuses on pre-breach detection - blocking and preventing threats before they can cause harm to people or to businesses. On our security research team, machine learning is a fundamental part of how we protect customers. That's where you come in.<br/>

As a data scientist on our team, you will partner with our researchers, engineers, and other data scientists to design, build, and deploy state-of-the-art machine learning to protect customers. In your day-to-day work, you will build machine learning pipelines, vet experiments, incorporate quality monitors, and ship successful models to production.<br/>

At Microsoft, you’ll have access to vast amounts of threat-related data from billions of endpoints and other sources. You will have the opportunity to collaborate with partners across Microsoft who have decades of security and ML expertise. We also offer many company-sponsored classes and conferences that focus on data science, ML, and engineering excellence. Microsoft provides phenomenal community, tools, and technologists to grow your expertise in this field. Best of all, on the MDATP team, you'll be able to apply that expertise to protecting people.<h2 class=""jobSectionHeader"">
Responsibilities
Monitor and analyze data to uncover classification gaps
Identify performant features and models and make them universally accessible to our team and partners across Microsoft.
Provide technical leadership to our team by reviewing problem sets, proposing prediction models, and reviewing experiments and models.
Act as a resident expert for machine learning, statistics, and experiment design.<h2 class=""jobSectionHeader"">
Qualifications
2 years of professional experience in experiment design and applied machine learning predicting outcomes in large-scale, complex datasets.
Proficiency in R, Azure ML, Python, or other statistics/ML tools.
Moderate coding skills. SQL or similar required. C# or other languages strongly preferred.
Outstanding communication and collaboration skills. You can learn from and teach others.
Strong drive for results. You have a proven record of shepherding experiments to create successful shipping products/services.
Experience with prediction in adversarial (threat) environments highly desirable.
A Masters or Ph.D degree with coursework in Statistics, Data Science, Experimentation Design, and Machine Learning highly desirable.
#WDATPRED, #WDATPEPPRes<br/>

Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.<br/>

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.",https://www.indeed.com/rc/clk?jk=ce55c4a6258e4e6d&fccid=734cb5a01ee60f80&vjs=3
ASSURANCE,"Bellevue, WA",Data Scientist ,1,," 
 About Assurance
At Assurance we are disrupting the antiquated and inefficient world of consumer insurance. Our team of world class software engineers and data scientists are modernizing how people obtain and manage coverage for their cars, health, home and life all through one powerful cloud platform. We are rapidly growing as we expand our insurance offerings, and this growth continues to present new and exciting challenges as we push our industry into its future. We eliminate waste throughout the insurance ecosystem and calculate the complex into simple, valuable solutions to improve people's lives. We are humble, driven, and committed to improving the lives of millions.<br/>

About the Position
As we build the future of consumer insurance in a modern age, data is at the core of everything that we do. The role requires team members who are adept at using large data sets to find opportunities for optimization and can leverage appropriate models to test the effectiveness of different courses of action. Our team uses a variety of data mining and analysis methods, a variety of data tools, builds and implements models, develops algorithms, and creates simulations. Team members must be very comfortable writing production-ready code to include testing and maintenance infrastructure, and able to put models and analysis into production with no support from engineering (we own our stack end to end). At Assurance, we hire experts in their field, and we give them the independence and trust to build based on their expertise.

<h3 class=""jobSectionHeader"">To be successful in this role, you must possess the following:
Proficiency in either Python or R, and expertise in SQL.
Experience working with AWS or another cloud-based computing platform.
Experience and working knowledge of data infrastructure, pipelines, and advanced data manipulation.
Experience with BI tools like Tableau or Looker (preferred), or any other industry tool such Qlik, PowerBI, Spotfire, etc.
Excellent communication ability – you can explain your work in a way that anyone on the team can understand, and you can frame problems in a way that ensures the right question is being asked.
Business Acumen – you are always eager to understand how the business works, and more specifically, how your work impacts the business.
Enthusiastic yet humble – you are excited about the work you do, but you are also humble enough to embrace feedback – you don’t need to be the smartest person in the room.
<h3 class=""jobSectionHeader"">The following additional experience is desired:
Experience retraining a model within a few days or update a model within one day.
Capable of performing an in-depth analysis and summarizing findings in one day.
Comfortable having conversations with our executive team and non-technical team members to distill down their needs and to deliver actionable insights.
About You
You have a proven ability to drive business results with data-based insights and are comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes. You’re capable of getting data for analysis on your own, without reliance on engineering, and you can build professional dashboards as standalone software products and tools. We’re growing at a rapid pace, so it’s important that you embrace the opportunity to blaze your own trail. You thrive in a fast-paced environment where priorities can shift rapidly as we corner opportunity. You can work independently, with little oversight or guidance.

If this sounds like a good fit for you, give us a shout, we’d love to chat!",https://www.indeed.com/rc/clk?jk=1e58d06b2439173c&fccid=5434780ac3971e0d&vjs=3
Pacific Northwest National Laboratory,"Seattle, WA",Early Career Data Scientist ,12,," 
 Organization and Job ID
Job ID: 309505
Directorate: National Security Directorate
Division: Computing &amp; Analytics
Group: Applied Statistics &amp; Computational Modeling
Job Description
This position is for a Scientist in Data Science and Mathematical Statistics who will provide scientific and technical research within the National Security Directorate (NSD) supporting the data analytics capabilities of the Computational Analytics Division. The Scientist will define and carry out the application of existing methodologies and original research in data science and mathematical statistics, including statistical methods in experimental design, machine learning, and data modeling to recognize patterns, characterize uncertainty, and develop predictive models using structured and unstructured data. The Scientist will produce solutions driven by domain science and mathematical statistical science from complex and high-dimensional datasets and design, develop, and evaluate advanced algorithms that lead to optimal value extraction from data. In addition to technical research this position expects participation and career development in task management, proposal writing, business development, and publishing.
Operating on the data-information-knowledge continuum, staff at PNNL emply diverse methods to confront significant problems of national interest – from distilling distributed data into knowledge that supports decision processes to enabling resilient technologies that enhance computing at extreme scales. Our research portfolio – spanning from basic to applied – includes statistical modeling and experimental design, applied statistics, applied mathematics, machine learning, operations research, optimization, and other advanced statistical and mathematical domains.
Computing researchers and practitioners work side by side to apply advanced theories, methods, algorithms, models, evaluation tools and testbeds, and computational-based solutions to address complex scientific challenges affecting energy, biological sciences, the environment, and national security. Core domain knowledge is beneficial, such as in the nuclear, biological, energy, materials, or chemical science spaces.
Minimum Qualifications
BS with at least 2 years experience, MS, or PhD
Experience in domain science, particularly energy, nuclear, materials science
Preferred Qualifications
Position requires a degree in statistics, mathematics, or closely related fields with experience involving increasing levels of scientific research, task management, and programmatic responsibility
Position requires ability to apply theories and develop technical approaches with minimal oversight
Position requires the ability to effectively team with scientists and engineers to develop creative solutions to complex problems
Equal Employment Opportunity
Battelle Memorial Institute (BMI) at Pacific Northwest National Laboratory (PNNL) is an Affirmative Action/Equal Opportunity Employer and supports diversity in the workplace. All employment decisions are made without regard to race, color, religion, sex, national origin, age, disability, veteran status, marital or family status, sexual orientation, gender identity, or genetic information. All BMI staff must be able to demonstrate the legal right to work in the United States. BMI is an E-Verify employer. Learn more at jobs.pnnl.gov.
Directorate: National Security Dir
Job Category: Scientists/Scientific Support
Group: Appld Stats &amp; Computa Modeling
Opening Date: 2019-06-25
Closing Date: 2019-09-23",https://www.indeed.com/rc/clk?jk=d57a85ec6b4b13c4&fccid=5ac3fadc1f823e63&vjs=3
Google,"Seattle, WA","Data Scientist, Engineering ",30+,," 
 Note: By applying to this position your application is automatically submitted to the following locations: Mountain View, CA, USA; San Bruno, CA, USA; Seattle, WA, USA; San Francisco, CA, USA
Minimum qualifications:

Master's degree in a quantitative discipline (e.g., Statistics, Operations Research, Bioinformatics, Economics, Computational Biology, Computer Science, Mathematics, Physics, Electrical Engineering, Industrial Engineering) or equivalent practical experience.
2 years of work experience in data analysis related field.
Experience with statistical software (e.g., R, Python, MATLAB, pandas) and database languages (e.g., SQL)
<br/>
Preferred qualifications:

PhD degree in a quantitative discipline.
4 years of relevant work experience, including expertise with statistical data analysis such as linear models, multivariate analysis, stochastic models, sampling methods.
Applied experience with machine learning on large datasets.
Experience articulating and translating business questions and using statistical techniques to arrive at an answer using available data.
Demonstrated leadership and self-direction. Willingness to both teach others and learn new techniques.
Demonstrated skills in selecting the right statistical tools given a data analysis problem. Effective written and verbal communication skills.
<h2 class=""jobSectionHeader"">About the job
As a Data Scientist, you will evaluate and improve Google's products. You will collaborate with a multi-disciplinary team of engineers and analysts on a wide range of problems. This position will bring scientific rigor and statistical methods to the challenges of product creation, development and improvement with an appreciation for the behaviors of the end user.
Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology's greatest challenges and make an impact on millions, if not billions, of users. At Google, data scientists not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another.<h2 class=""jobSectionHeader"">
Responsibilities
Work with large, complex data sets. Solve difficult, non-routine analysis problems, applying advanced analytical methods as needed. Conduct analysis that includes data gathering and requirements specification, processing, analysis, ongoing deliverables, and presentations.
Build and prototype analysis pipelines iteratively to provide insights at scale. Develop comprehensive knowledge of Google data structures and metrics, advocating for changes where needed for product development.
Interact cross-functionally, making business recommendations (e.g., cost-benefit, forecasting, experiment analysis) with effective presentations of findings at multiple levels of stakeholders through visual displays of quantitative information.
Research and develop analysis, forecasting, and optimization methods to improve the quality of Google's user facing products.
At Google, we don’t just accept difference—we celebrate it, we support it, and we thrive on it for the benefit of our employees, our products and our community. Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing this form.",https://www.indeed.com/rc/clk?jk=77828e1aa7d9b95d&fccid=a5b4499d9e91a5c6&vjs=3
