company,location,title,post_date,salary,description,url
T-Mobile,"Bothell, WA 98021","Sr Engineer, Software; TEQ ",2,," 
 The CDP platform team defines the strategy, architecture &amp; capabilities roadmap for the delivery pipeline that will support all applications. Build, support and continuously improve the capabilities to enable CI/CD and DevOps for all of our dev teams.<br/>
<br/>
The Software Engineer designs and develops internal and external business systems and applications, systems interfaces, databases, reporting or business intelligence systems as required to deliver new systems functionality supporting corporate business objectives. They build software and unit test new systems functionality per technical specifications, with deliverables to include builds and releases.<br/>
<br/>
TEQ Expectations:
Understands in depth the TEQ platforms, capabilities, processes, tools, and integration. What is current available, what is being built, integration/dependencies and the TEQ end-state view.
Automation First that enables E2E traceability &amp; transparency
Drive building self-service, data driven, and decentralized decision making
Deep understanding of the customer pain points and needs around Delivery. Customer Focused and Value based development.<br/>

Responsibilities<br/>
Technology &amp; System
Hands-on code, build, automate, setup, configure, transform their given area
Automation and Self-Service Mindset.
Build APIs, open source plug-ins and self-service tools to invoke and integrate capabilities, platforms, solutions to empower CI/CD and DevOps resulting in increased time to value.
Identify and automate all repeatable manual task
Identify recurring problems and build automation solutions to auto-identify &amp; remediate them
Run Manual Test or Process/Procedures our customers perform to understand the pain and how to drive automation and building frameworks/tools/capabilities to support the enterprise
Deep experience in groovy and java, and corresponding IDEs and frameworks
Must have intermediate git experience, desired for advanced
Advanced Expertise in all CI/CD tools, such as bitbucket, gitlab, jenkins, artifactory, sonarQube etc
Experience in defensive programming, with testing focused on abuse-cases
API/microservices development experience with canary and A/B testing
Deep experience in a cloud-based infrastructure as code
Ansible, Packer, Terraform, Vault, Consul (Hashi) tools experience
Software Lifecycle Management - Review / Coach / QA / Standards Compliance
Manage and provide design/code reviews for your vendor engineering resources - code reviews, standards enforcement, quality &amp; SLA management.
Monitor and manage the reports/SLAs of dev work and documentation is maintained
Customer Engagement
Understand your customer's pain points, challenges, requirements and provide an open feedback loop for continuous improvement. Build a partnering relationship with your customers. Know your customers, their architecture, their code, their pains, and how to best support them to optimize delivery &amp; quality
Strategy / Innovation / Market Research
Understand latest technologies, continuously improve, optimize processes, automation, etc
Capability/Platform Specific Knowledge &amp; Experience
Experience and expertise in the technology stack, code, and processes for their domain/capability/platform area - SDLC tools, Environment, Release, Delivery Pipeline, Assets, Security, Functional Testing, Automation, SV, Performance, Data Services, etc.
Unique and specialized skills for each team/capability/platform area.
Documentation: authoring and reviewing comprehensive low level designs (and open to share prior scrubbed artifacts)
Operations background - ability to DRIVE troubleshooting in complex situations, and a sense of ownership
Experience in authoring and implementing swaggers and restful APIs<br/>

Qualifications<br/>
Minimum 5 years' Application Development Experience.
Minimum 5 years' professional experience designing and developing applications on one RDBMS (Oracle or SQL 2000).
Minimum 5 years' professional experience using 3 or more development languages or tools (e.g., C#, ASP.Net, J2EE Application Framework, Siebel, Oblix, etc.).
Minimum 5 years' professional experience designing and developing applications on one operating system (Unix or Windows 2000) or designing complex multi-tiered applications.
Minimum of 5 years' work experience as a Software Engineer is desirable, preferably in the wireless industry.
Has had development experience on at least 4 projects with total project team size greater than 3 team members and has acted as lead Software Engineer on at least one project impacting multiple business units and providing technical leadership for at least 3 Software Engineers.
Has experience mentoring other members of technical/development staff
Has experience working with at least 3 business applications/systems and has also provided tier 4 production support.<br/>

Company Profile<br/>
As America's Un-carrier, T-Mobile USA, Inc. (NASDAQ: ""TMUS"") is redefining the way consumers and businesses buy wireless services through leading product and service innovation. The company's advanced nationwide 4G and 4G LTE network delivers outstanding wireless experiences for customers who are unwilling to compromise on quality and value. Based in Bellevue, Washington, T-Mobile USA. Inc. provides services through its subsidiaries and operates its flagship brands, T-Mobile and Metro by T-Mobile. For more information, please visit http://www.t-mobile.com<br/>
<br/>
EOE Statement<br/>
We Take Equal Opportunity Seriously - By Choice. T-Mobile USA, Inc. is an Equal Opportunity Employer. All decisions concerning the employment relationship will be made without regard to age, race, ethnicity, color, religion, creed, sex, sexual orientation, gender identity or expression, national origin, marital status, citizenship status, veteran status, the presence of any physical or mental disability, or any other status or characteristic protected by federal, state, or local law. Discrimination or harassment based upon any of these factors is wholly inconsistent with our Company values and will not be tolerated. Furthermore, such discrimination or harassment may violate federal, state, or local law.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ATG-QT561I1pyQl8KLzosRSCrGy2Eh3y1IGbA_ZnmzuqzwluQxzDWgOqgt09hnQIA4jJEUOyQZkZE_qZzVKXx35tB6eUWOcZFnU1w51EQuJBu4O8jJHcMaVvbvdWcS-cyORfqAcWobRHGIWT28Bj40fSDPtVQ6hESh2d3Q5p-Be_2lVIIfxpeu7mzL3CSad6GLPh5BmPgBcbYlMsw-u-wQy-njhCF5i4y7PLq1twVoqkDPbEcdtalw7wQ0hi9OmZwfrTiLCiEjRHHxjCO0y_4122YYr-NVbay-CwImze1rLb9zSCmajvrAGAg0S3B6UZN3du4MKjGAwDTwLu69CNBxu5W1og40Vdt7xTdf6zgU74T1ZM82wpsLir0zRDnuHvJzDs9yxfLfdxf7lncVTNx_ApyHeeBNswYf94pW2N304a5b5JoH-w52c-ywiTVnj2ZQjAOleKKW5siwyPb1yZpUkvC8BEy45WpocrzNu03Zikq0ujzltgPi96iwrGkbAVAeqxhEPARQmHXrnCEND-rh8NaRXUicP-26J5dFp-QtgWWeYAtE47TF670WTSKG36PYhvhNw0dLn_009u4UIyEvQO-sXMyz7fYu-Jke79jpkg==&p=3&fvj=0&vjs=3
Allied Universal,"Seattle, WA",Social Media Intelligence Analyst ,11,," 
 We are North America’s leading security services provider with over 200,000 phenomenal employees. At Allied Universal, we pride ourselves on fostering a promote from within culture. There are countless examples of individuals who began their career as Security Professionals and today hold positions on our senior leadership team. In fact, over 65% of our managerial positions are filled by internal candidates.
For all full-time positions, we offer medical, dental and vision coverage, life insurance, 401K, employee assistance programs, company discounts, perks and more! We also offer part-time and flexible schedules!
Start your phenomenal career with Allied Universal today!
<h1 class=""jobSectionHeader"">SOCIAL MEDIA INTELLIGENCE (SOCMINT) ANALYST
We’re looking for security professionals to transform open-source information gathered on social media into actionable intelligence. These professionals understand the dynamic social media landscape, and have experience with the methods and techniques that can assist multi-platform searching, monitoring, and analysis. The SOCMINT analysts will support a wide range of critical intelligence requirements and mission profiles including horizon scanning, strategic listening, discovery, situational awareness, tactical targeting, and verification/validation of closed sources.
Scope of Work
This position is responsible for searching and analyzing open source information via Social Media and third party platforms to evaluate threats that may impact our people, assets, events, and reputation; and their potential operational impact.
The ideal candidate must have a high degree of analytic ability, resourcefulness and drive, critical thinking skills, and exposure to tactical and operational security. They must have the ability to address complex and multidimensional research challenges with innovative, rigorous, and inter-disciplinary analytical methods to produce proactive and reliable assessments. They must be technically savvy, able to deal with and work through ambiguity, exhibit flexibility needed to shift workload in accordance with changing priorities, be comfortable leading in a sometimes stressful and fast-paced, priority-driven environment, and be prepared to brief departmental leadership. They must be a highly motivated self-starter who can operate within a global team.
Tasks and Responsibilities
Monitor social media domestic/global real-time all-hazard threats and incidents; analyze potential threats and risks and disseminate error free reports.
Conduct open source social media searches; utilizing social media research, public record research and third party databases to build leads.
Deliver analytical assessments in clear, succinct, and appropriately caveated products that project credibility, convey recommendations, and reinforce key messages.
Collaborate with key stakeholders within and without the department and firm to develop assessments that integrate disparate and seemingly innocuous data/information.
Support senior management updates, including but not limited to tactical, operational, and strategic threats of concern, and briefing key assessments.
The successful candidate will represent the following key attributes:
Minimum of 5 years of SOCMINT experience (corporate experience is preferred)
Experience with software (such as i2, Isometrics, Splunk, Recorded Future, Palantir, Borealis, etc.) to generate reports and data as required.
Familiarity with producing interactive data visualization using Tableau
Excellent relationship building, including the ability to craft ties in a complex environment, and working with colleagues across multiple time-zones
Bachelor’s degree or higher in a related field and/or formal government/military/law enforcement intelligence training
Clarity of thought and analytical flare
Excellent written and verbal communication skills
The ability to adapt in a dynamic and fast-paced environment
Allied Universal provides unparalleled service, systems and solutions to the people and business of our communities, and is North America’s leading security services provider. With over 200,000 employees, Allied Universal delivers high-quality, tailored solutions, which allows clients to focus on their core business. For more information: www.AUS.com.<br/>

We proudly support the Veteran Jobs Mission, a group of over 200 companies that have committed to collectively hiring a total of one million military veterans.EOE/Minorities/Females/Vet/Disability Allied Universal Services is an Equal Opportunity Employer committed to hiring a diverse workforce.<br/>
CB-NWSAJ",https://www.indeed.com/rc/clk?jk=9daff9c672d1d07e&fccid=e61dedd7a12d6222&vjs=3
Kepion,"Seattle, WA 98121",Business Intelligence Support ,25,"$50,000 - $60,000 a year"," 
 Job Description:  
 Be part of a growing enterprise software company. Work with a collaborative team of professionals across all departments of marketing, product and delivery. Have access to excellent skillset training, benefits and innovative work environment. Enjoy helping customers achieve their goals. 
 Position Summary: <br/>Kepion is seeking an entry level Business Intelligence Support who has experience or is willing to learn skillsets to train, document and support customers and partners. 
 Client Based:  
 Works with clients to train end users on specific functionality and system workflowAssists with documenting detailed training guidelines and end user documentationAssists with helping clients on troubleshooting issuesEarns the respect of our clients through the demonstration of adaptability, tact, resourcefulness and proactive communications 
 Team Based:  
 Collaborates with other Implementation team members, Project Managers, Consultants, and Software Developers as needed to meet client expectationsAssist Quality Analysts with software testing as neededAssist Sales teams in developing demo applicationsAssist Support Services with providing client (helpdesk) support as neededCreate Documentation, new feature and web help articles / videos for best practice methodologies 
 Other:  
 Strong troubleshooting, reasoning and problem-solving skills requiredComplete other duties and responsibilities as assigned 
 Required Qualifications:  
 Bachelor’s Degree in Computer Science / Engineering or equivalentStrong written and verbal communication skills are requiredTechnical experience with SQL or data reporting toolsAbility to establish and maintain interpersonal relationships with others is requiredAptitude to learn new technologies and sit at a computer for long periods of time typing is required 
 Preferred Qualifications:  
 Previous training or customer support experienceExperience with video editing tools (Camtasia, InDesign) 
 Company Benefits: <br/>Kepion offers competitive compensation and comprehensive benefits package including; 
 100% coverage on group insurance; medical, dentalPaid holidays &amp; paid time offBonus based on company performanceExcellent career advancement opportunities 
 Job Type: Full-time 
 Salary: $50,000.00 to $60,000.00 /year 
 Experience: 
 SQL: 1 year (Required) 
 Education: 
 Bachelor's (Required) 
 Location: 
 Seattle, WA 98121 (Required)",https://www.indeed.com/company/Kepion/jobs/Business-Intelligence-Support-b4f8202549f04088?fccid=9a62c25d0373cd41&vjs=3
Port of Seattle,"Seattle, WA",Business Intelligence Assistant ,9,," 
 Job Description:<br/>
The Port of Seattle’s Business Intelligence (BI) Department is growing our team; we are<br/>
Passionate about what we do and hoping you are as well. We are looking for someone to manage and conduct administrative support and data management duties for the BI Department supporting the director, department managers, and staff.<br/>
<br/>
Our BI Department is a team of high performance problem-solvers focused on creating a decision-making culture supported with the knowledge required to apply information accurately to drive action. The BI Department is an enterprise support group, constantly challenged to work with a wide spectrum of complex data spanning the Port’s aviation, maritime and support service divisions. We want our data to tell a clear story, highlight insights we hadn't previously seen and do it all faster than we've been able to previously.<br/>
<br/>
ESSENTIAL FUNCTIONS:<br/>
This list is ILLUSTRATIVE ONLY, and is not a comprehensive listing of all functions and duties performed. Essential duties and responsibilities may include, but are not limited to, the following:<br/>
Calendaring:<br/>
Intense calendar management includes scheduling a high volume of meetings for BI managers for annual work plan discussions and well as an extensive number of internal stakeholders. Responsible for the scheduling and coordination of numerous internal workshops and trainings throughout the year.<br/>
<br/>
Data management:<br/>
Leveraging various analytical tools, responsible for scheduled refreshes and updates of data sources and analytical views using established procedures. Manage complex and data-rich BI SharePoint Intranet and SharePoint Department sites. Design and create web sites, implement processes within SharePoint to improve efficiency and reduce redundancy. Provide individual training and assistance for staff in SharePoint implementation. Site Collection Administrators perform advanced, time consuming and complex steps to create sites, sub sites, pages, surveys, lists, views, charts, metrics, and metadata, in a constantly changing environment<br/>
<br/>
BI project management platform administrator:<br/>
Responsible for site administration, staff training, and periodic (weekly/monthly) updates to BI's project management tool used by all BI staff and is essential to efficient project intake, tracking and resource assignment.<br/>
<br/>
Budget Management:<br/>
Prepare preliminary annual budget documents, input non-salary budget into Finance and Budget Accounting system, monitor budget for proper account codes, produce monthly variance reports, as well as quarterly detailed variance reports with key controls and metrics.<br/>
<br/>
New Hire/Employee Support:<br/>
Prepare and submit confidential Personnel Action Forms, assist managers with hiring process, new hires and employee exit process. Coordinate training schedule, perform new hire orientation. Process Badge Renewals as Authorized Signer. Manage Learning Management System (LMS); provide reports for management on completed employee development courses and mandatory training modules. Work with facilities manager to coordinate office space.<br/>
<br/>
Concur Administration and Procurement:<br/>
Schedule travel, submit expense claims, and safeguard travel cards.. Order and manage inventory of office supplies and equipment. Manage goods and service contracts and Personal and Professional service contracts. Provide support to BI contracts and work with vendors to provide contracted resources.<br/>
<br/>
Disbursements:<br/>
P-card Administrator requires adhering to CPO-7 policy regarding P-card procurements. Responsible for getting manager pre-approval for all P-card purchases, timely reconciliation using secure banking system, assuring proper coding and taxes and assembling required backup for archiving.<br/>
<br/>
Communications:
<br/>
Design and create presentations, reports, commission memos, email communications, documents and special projects. Assist in the development and implementation of department and Port-wide policies, processes and procedures (e.g. data governance or management. Creation of high volume ICT Service Requests, as well as tracking of cases and follow-up.<br/>
<br/>
KNOWLEDGE, SKILLS &amp; ABILITIES:<br/>
Knowledge of quantitative analysis and information design principles; some understanding of relational database design best practices and research methods. Knowledge of accounting principles, procurement card, accounts payable, or billing experience. Skillfully use Microsoft Office Suite and SharePoint. Requires excellent writing, editing, grammar and punctuation skills.<br/>
<br/>
Basic level skills in data management and analytical techniques. Some exposure to business intelligence tools such as Tableau. Familiarity with large and complex data sets. Demonstrated analytical and business problem-solving skills. Excellent organizational, time management and problem solving skills. Strong communication skills (oral and written). Requires exercise of discretion and independent judgement in maintaining confidentiality in sensitive matters. Ability to work independently and think critically. Requires skill in establishing harmonious relationships and gaining cooperation of others.<br/>
<br/>
Must have the ability to maintain the department’s web site and SharePoint content. Requires the ability to interact with senior executives, middle management and Port staff serving in various disciplines. Must have the ability to perform responsibilities in support of the department budget process. Strong leadership skills including planning, problem solving and negotiations. Excellent interpersonal skills to maintain positive and constructive relationships with all business areas and external customers. Outstanding customer service, research and analytical skills. The position requires someone who is detail-oriented and has the ability to meet deadlines, while still being flexible in a rapidly changing environment. Ability to handle a large workload and to maintain a positive attitude under times of high work stress.<br/>
<br/>
QUALIFICATIONS:<br/>
Combination of education and experience demonstrating knowledge, skills and abilities equivalent to:<br/>

Associates Degree; in Business Administration, IT or a related field and
Five (5) years’ progressive administrative experience using Microsoft Office Suite and SharePoint.
One (1) year supervisory or office management experience
Accounting or budget experience
<br/>
PREFERRED QUALIFICATIONS:<br/>

Bachelor’s Degree; Business Administration or a related field and
Five (5) years’ progressive administrative experience using Microsoft Office Suite and SharePoint
One (1) year supervisory or office management experience
Accounting or budget experience",https://www.indeed.com/rc/clk?jk=228989d5da0678f6&fccid=6419832ebc7e2aad&vjs=3
Microsoft,"Redmond, WA",Defense and Intelligence Business Strategy Leader ,3,," 
 Role Location: Redmond, WA<br/>

Are you passionate about accelerating impact with governments to support citizens and the digital transformation of countries around the world? In what is one of the most important and strategic focuses of Microsoft, we are looking for a leader to develop and drive our strategy for Defense and Intelligence, helping to empower a safer and more secure world. The role will lead how we grow the breadth of possibilities and drive impact across three key priorities of the modern mission, enabling organizations to:
Modernize the defense and intelligence workplace: give warfighters the tools they need to more effectively carry out their mission, enhance their skills, and sustain and enable them with high-quality places to live and work.
Optimize defense operations: enable faster readiness, improve operational visibility, increase the value of assets, and make better decisions with data.
Strengthen alliances and partnerships: securely share information with the right partners at the right time while maintaining control and the advantage of asymmetric intelligence.
This is a senior leadership role responsible for the spectrum of Defense and Intelligence engagement, particularly in establishing the strategy for Microsoft’s Defense and Intelligence work and working across the company and sales teams to deliver on our mission to empower every person and organization on the planet to achieve more. This global focused role reports into the Vice President of Worldwide Government Sales and will lead a team of business strategy leaders based in Redmond, United States.<br/>

Leveraging deep industry and sales expertise, the Defense and Intelligence Business Strategy Leader will enable our sales teams and partners to deliver relevant, high-quality solutions and services to empower our Public Sector customers to lead the way digital transformation and ensure Microsoft’s leadership Defense agencies, and security operations around the world. Working closely with corporate and field teams working on Defense and Intelligence solutions and technology innovation, while building connections externally with our partners and government agencies, the leader will engage deeply to build trusted relationships with our most important accounts and deliver thought leadership to the sector.<br/>

We are looking for someone with a tenacious passion for Defense and Intelligence and technology, combined with strong leadership experience and understanding Government landscape to fuel success for Microsoft, our customers, and the millions of citizens served and protected around the world.<br/>
<h2 class=""jobSectionHeader"">Responsibilities
Roles and Responsibilities<br/>

Define strategies to compete and win market share and accelerate market growth across all areas of Defense and Intelligence strategy, creating new market opportunities, particularly Microsoft’s trusted cloud engagements and innovative new technology adoption.
Manage Defense and Intelligence vertical as a member of the Government leadership team, working alongside cross Government industry and regional business leaders and other vertical leaders, informing industry GTM
Meet all global sales targets aligned to year priorities across revenue, productivity usage and consumption.
Build Defense and Intelligence innovative scenarios that support engagements across such things cyber security, wargaming, mission critical workloads, work closely with marketing organization to bring our solution and scenarios to life
Drive Defense and Intelligence product and solution evolution working with internal product, marketing, legal, product,, consulting and engineering teams.
Extend partner channel and solution portfolio in global markets. Recruit and retain new partners.
Develop audience sales strategy aligned with needs of D&amp;I audiences, agencies and role needs.
Maintain industry expertise, constantly upskilling and learning to stay ahead of market opportunities and capitalize on new programs and investments
Lead all D&amp;I programmatic engagements and programs that engage with Governments.
Provide leadership and support to Public Sector leaders and Government/D&amp;I sellers at Microsoft.
Create clarity, generate energy, and deliver success as a trusted people leader, building a successful team and exceptional team culture. Develop and coach a diverse and high performing team while attracting and retaining key talent.
Present as a leading influencer in Government and D&amp;I industry events, elevating Microsoft’s market perception/thought leadership in market.<h2 class=""jobSectionHeader"">
Qualifications
10+ years working experience in senior sales roles, including sales leadership with Defense and Intelligence experience
Experience in people leadership role with proven examples of coaching team to reach success
Exceptional presentation skills and storytelling capability to deliver keynotes with large audiences
Demonstrable experience collaborating and influencing across multiple stakeholder groups. Ability to work successfully across a complex, highly-matrixed environment
Excellent skills in all aspects of planning, communications, analytical capabilities and attention to detail.
Passion and proven record for execution with measurable results.
Outstanding interpersonal skills, innovation, and the ability to motivate, inspire, and lead cross group/functional teams with a high degree of independence and success
Ability to deal with ambiguity, navigate uncertain situations, and drive for clarity
Demonstrated strong capability in verbal and written communications skills across a geographically dispersed audience
Excellence and experience in managing OPEX and all aspects of budget planning
Ability to build strong partnerships across organizational lines
Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.<br/>

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.",https://www.indeed.com/rc/clk?jk=3cd249ceb42bd923&fccid=734cb5a01ee60f80&vjs=3
Cox IT Global LLC,"Redmond, WA",Business Intelligence Analyst ,7,," 
 Job Summary<br/>Job Title; Business Intelligence Analyst 
 Remote for now, might change (Base Location- Redmond, WA)<br/>Duration: 12 Months 
 SQL – writing SQL queriesUser communications – feedback collection, collecting user feedback 
 Technical content editing - how-to content for developer tools 
 Job Type: Contract 
 Experience: 
 relevant: 1 year (Preferred) 
 Contract Length: 
 More than 1 year",https://www.indeed.com/company/CoxIT-Global/jobs/Business-Intelligence-Analyst-7a80e4504b617cb9?fccid=57632d18f2861931&vjs=3
Neighborcare Health,"Seattle, WA",Business Intelligence Analyst ,11,," 
 Neighborcare Health offers high quality health care through its medical, dental and school-based clinics, and is the leading provider to low-income and uninsured patients in the Seattle area. Our purpose is to improve health by engaging, educating, and empowering people in the communities we serve.

Purpose

The Business Intelligence (BI) Analyst is responsible for data analysis, reporting, design and develops solutions. Work in partnership and joint accountability with other team members to achieve Neighborcare's Mission, Guiding Principles, Service Commitments and Goals.

Essential Responsibilities

Works with end users and other Neighborcare staff to identify data reporting needs
Assists in the maintenance and development of databases and analytics utilized for strategic and business planning efforts, decision-making and improvement opportunities, including regularly scheduled electronic data imports and uploads.
Develop data specifications and/or write SQL code to create reports and dashboards designed to answer business questions and/or promote business functioning
Meets with key stakeholders to present, review and interpret data output to improve operations performance, support decisions, and enhance planning efforts
Identify and validate the appropriate technological solutions for various reporting needs
Participate in the development of standard processes for maintaining reports, including modifying existing reports and deleting outdated reports
Perform data analysis and data validation to ensure accurate reporting results
Provide analytics support to various priority reporting initiatives, including but not limited to Meaningful Use, UDS, patient centered medical home, managed care pay for performance programs
Develop and utilize query and reporting standards to ensure a high degree of consistency surrounding layout and usability of reports
Coordinate with users, technical analysts, and other IT staff to monitor system data integrity and to coordinate corrections to either the data, or resulting queries and reports
Coordinate the timely delivery and distribution of queries and reports
Participates in process improvement activities, as needed
Promote visibility and transparency of reporting needs and requests in the organization
Participate in IT and operations project planning as appropriate
Knowledge, Skills and Abilities

Demonstrated hands-on experience producing business or clinical report documents from source databases
Direct experience in healthcare environments, especially ambulatory care
SQL experience, Access, Microsoft Office and EPIC experience preferred
Ability to communicate with end users (many with minimal understanding about data analytics) about their data needs and translate the information into data specifications
Critical thinking and problem-solving skills
Ability to work independently and manage multiple conflicting priorities
Strong organization, time management, project management, attention to detail and negotiation skills
Education and Experience

Bachelor's degree or relevant experience equivalent
3 years in data reporting or data analytics",https://www.indeed.com/rc/clk?jk=edabdd74f255e7f0&fccid=4a867ce3cc865aaa&vjs=3
Team Red Dog,"Redmond, WA 98052",Business Intelligence Analyst 2 ,4,," 
 Role Title: 
  Business Intelligence Analyst 2
 
 <br/> 
 Job Type: 
  Contract/Full-time (W-2)
 
 <br/> 
 Estimated Start Date: 
  August 5, 2019
 
 <br/> 
 Contract Duration: 
  3 months
 
 <br/> 
 Location: 
  Redmond, WA
 
 <br/> 
 <br/> 
 
You want steady income, outstanding benefits and a job that lets you shine doing what you do best. But more than that, you want a role that will let you dive deepusing your talent, expertise, and drivewhile challenging you to continue to develop and contribute.
 
 <br/> 
 <br/> 
 
Whether you are seeking long-term contract opportunities or permanent job placement, Team Red Dog has the clients looking for your skills and experience.
 
 <br/> 
 <br/> 
 
 
 Business Overview: 
  Our client, a multinational software and tech company, needs a Business Intelligence Analyst 2 to develop and test a dashboard related to web reporting tools in an Azure environment with an RD team. Whether you are using your data visualization skills in Power BI to create user-friendly dashboards or writing complex queries in SQL, you have a variety of analyst expertise in your arsenal more than up to the task.
 
 <br/> 
 <br/> 
 
 
 Responsibilities include but are not limited to the following: 
 
 
 <br/> 
 <br/> 
 
 
 
Work with clients (internal or external) to determine business requirements, priorities, define key performance indicators (KPI).
Build an understanding of the business at a level of detail that enables them to identify and address critical issues.
Educate and train clients to use the data as an analytical tool, displaying the information in new forms, and content for the purpose of analysis and option exploration.
Design and document dashboards, alerts, and reports either on a regular recurring basis or as needed.
Conduct analyses of functional business processes and functional business requirements and participate in the development of business cases in the support of process changes and/or IT projects.
Provide design support for the development of business intelligence solutions.
Work on medium to complex and cross-functional IT and business intelligence solutions.
Research business problems and creates models that help analyze these business problems
 
 
 
 Qualifications/Experience: 
 <br/> 
 
 
 
4 to 5 years of experience of related analyst experience.
Previous experience with data warehousing.
Advanced proficiency in SQL, Excel, and Power BI required.
Azure Data Explorer knowledge preferred.
 
 
To quickly apply - fill out the online form and questionnaire below and attach your resume and cover letter (optional). If your background is a match for this specific role, then someone from our Recruiting Team will contact you soon.
 
 <br/> 
 <br/> 
 
 
 
All applicants must be authorized to work in the U.S. without the need for sponsorship.
Team Red Dog is an equal opportunity employer.
Team Red Dog (formerly Red Dog Interactive, Inc.) is an E-Verify employer.
Employment is contingent upon successful completion of background check.
Please no solicitations from C2C or recruiting firms.
 
 
",https://www.indeed.com/rc/clk?jk=eb62eb6b3980c6e0&fccid=f654deb7a558ae97&vjs=3
"Amazon.com Services, Inc.","Seattle, WA",Business Intelligence Engineer ,4,," 
 Bachelor’s degree in computer science, mathematics, statistics, economics, or other quantitative field5+ years of relevant work experience in a role requiring application of data modeling and analytic skillsStrong experience with ETL development, data modeling, data warehousing, MySQL, Tableau, and databases in a business environment with large-scale, complex datasetsAdvanced ability to draw insights from data and clearly communicate them to the stakeholders and senior management as requiredSelf-driven, with demonstrated ability to deliver on ambiguous projects as well as projects/requests where the underlying data is incompleteStrong verbal/written communication and presentation skillsExperience in gathering requirements and formulating business metrics for reportingExperienced working in a fast-paced, high-tech environment and comfortable navigating conflicting priorities and ambiguous problems 
 
 
 <br/> 
 
 
 Are you looking for an opportunity to redefine the customer experience for one of the fastest growing and strategic areas of Amazon’s retail business? We are shifting the paradigm for online shopping with first-class CX, machine learning, and big data to make Amazon the single best shopping destination for clothes, shoes and accessories. Join us and you'll be taking part in changing the future on how customers discover brands and products that match their unique style and fit.<br/>
<br/>
We are looking for an exceptional business intelligence engineer to develop business insights, inform our product roadmap, and collaborate with our science, engineering, and product teams to launch innovative customer experiences. In addition to building business metrics and performing data analysis, you will collaborate with our multi-functional team to enable customer-facing experiences and support deep data research. This role requires technical expertise, curiosity, and the ability to partner with a wide variety of team members to get the job done.<br/>
<br/>
The primary responsibilities of this role include:<br/>
Design, develop and maintain scalable, automated, user-friendly systems, reports, dashboards, etc. that will support our analytical and business needsAnalyze key metrics to uncover trends and root causes of issuesInvent and innovate - Tell the story of business trends, patterns, and outliers through rich visualizationsWork closely with various stakeholders, including the Fashion leadership, to define the information needed and how best to present itSuggest and build new metrics and analysis that enable better perspective on businessDesign and develop weekly, monthly, and quarterly dashboards, scorecards and reporting for the team and present insights to stakeholdersRecognize and adopt best practices in reporting and analysis: data integrity, test design, analysis, validation, and documentationPartner with scientists to support data analysis and machine learning efforts 
 
 
 <br/> 
 
 
 MBA or Master’s degree in Computer Science, Engineering, Statistics, Mathematics or related fieldExpert in writing and tuning SQL scriptsExperience working in very large data warehouse environments3+ years of experience in a data engineer or Business Intelligence Engineer role with a technology companyAdvanced capabilities with productivity software such as Excel and Access<br/>
Amazon.com is an Equal Opportunity Employer – Minority / Women / Disability / Veteran / Gender Identity / Sexual Orientation / Age.",https://www.indeed.com/rc/clk?jk=dd32f25a647a2cc4&fccid=fe2d21eef233e94a&vjs=3
NLB,"Redmond, WA",Business Intelligence Developer ,2,," 
 Job Role: - Business Intelligence Consultant  
 Job Location: - Redmond, WA 
 Job Type: - Full time  
 Job Description- 
 * 
 MSBI, USQL, SQL, Power BI, SSIS, ETL, Basic COSMOS knowledgeBI Developer 
 Mandatory Functional Skills:  
 Aggregate data from multiple Power BI and SQL SourcesGenerate views based upon Supplier, Purchase Order, and Financial Ledger perspectivesWork with external Data owners to establish update process for existing data sets. 
 Job Type: Full-time 
 Salary: $105,000.00 to $1,010,000.00 /year 
 Experience: 
 relevant: 1 year (Preferred)",https://www.indeed.com/company/NLB/jobs/Business-Intelligence-Developer-296605310099da97?fccid=402cf4a39c8e134a&vjs=3
