company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
Wipro Limited,"Richmond, Virginia",Data Analyst,2019-08-01,"Strong Python, sql , preferably AWS expertise (ultimately this team would debug code to understand mismatch in GL data so ability of ...",https://www.linkedin.com/jobs/view/data-analyst-at-wipro-limited-1406257148?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Wipro LimitedRichmond, Virginia 
Full time job opportunity with Wipro Ltd.  
Location:  Richmond, VA    
Role : Data Analyst  
   
Job Description:  
Full time job opportunity at Wipro Limited for Data Analyst role.   
Location:  Richmond, VA  
Primary Skills:  
   
Note: Only accepting candidates with work authorization. No sponsorship at this point of time.  
  
",Mid-Senior level,Full-time,Information Technology,Information Technology and Services
National Medical Billing Services,"7 Arnage Dr, Chesterfield, MO 63005, US",Data Analyst,2019-08-02,"Education, Experience and Special Skills. Work with the team to share knowledge on experience in data integration, support and augment ...",https://www.linkedin.com/jobs/view/data-analyst-at-national-medical-billing-services-1407986835?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"National Medical Billing Services7 Arnage Dr, Chesterfield, MO 63005, US 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Job Summary:  The Data Analyst will work as a developer and administrator for Business Intelligence, Reporting, Data Integration, and Data Science.  The Data Analyst will use Microsoft Visual Studio, PowerBI, SSRS, SSIS, SSAS and T-SQL.  
   
Job Responsibilities:  
Education, Experience and Special Skills  
",Associate,Full-time,"Information Technology, Analyst",Hospital & Health Care
AG Foundry,"Deerfield, Illinois",Data Analyst,2019-07-31,Strong understanding of market research methods is highly preferred; sensory or food and beverage industry experience a plus. Knowledge ...,https://www.linkedin.com/jobs/view/data-analyst-at-ag-foundry-1404838327?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"AG FoundryDeerfield, Illinois 
 
Our client, a leader in the sensory consumer product research, is looking to bring on a Data Analyst to join their growing team!  Our client serves many Fortune 500 clients as well as other organizations in the food & beverage, personal care, fine fragrance & fabric care industries.  The Data Analyst will be responsible for overseeing and working on data-related tasks for research projects including data checking/cleaning, and executing against client deliverables including data tabulations.    
  
Qualifications:  
  
  
 Responsibilities  
",Associate,Full-time,Information Technology,"Information Technology and Services, Computer Software"
SRI Infotech,Greater Boston Area,Data Analyst,2019-08-01,The ideal candidate for this position will be able to do complete lifecycle data generation / collection and outline critical information...,https://www.linkedin.com/jobs/view/data-analyst-at-sri-infotech-1406349147?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SRI InfotechGreater Boston Area 
The data analyst within the organization, you will be supporting the project manager in cross-organizational lifecycle initiatives migrating multiple application stacks from legacy infrastructure to current technology and managing application code remediation activity. The role will be key in the collection of data from multiple sources and turn project driven requirements in to custom formatted data reports. The ideal candidate for this position will be able to do complete lifecycle data generation / collection and outline critical information for multiple project managers.  
  
   
Duties include but are not limited to:  
  
Required Experience:  
  
Preferred Experience:  
",Mid-Senior level,Full-time,"Information Technology, Consulting, Engineering","Information Technology and Services, Internet, Information Services"
Cotiviti,"Blue Bell, Pennsylvania, United States",Data Analyst,2019-08-01,"Experience with extract, load, transform (ETL) tools or data conversion processes, retail procurement, financial systems, healthcare ...",https://www.linkedin.com/jobs/view/data-analyst-at-cotiviti-1406281007?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CotivitiBlue Bell, Pennsylvania, United States 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
 
The Data Analyst is primarily responsible for analyzing and reporting on client audit data including doing file type analysis, file content searching, meta – data analysis, application of selection criteria, and statistical reporting. 
  
Key Responsibilities:  
  
Data Analysis  
  
  
Process Improvement 
  
  
Requirements: 
  
 
",Associate,Full-time,"Information Technology, Analyst","Information Technology and Services, Hospital & Health Care"
PRI Technology,"Hartford, Connecticut Area",Data Analyst,2019-08-02,"5+ years of experience with data analysis techniques using system management technologies such as CA spectrum, Netscout and service now. ...",https://www.linkedin.com/jobs/view/data-analyst-at-pri-technology-1407694324?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"PRI TechnologyHartford, Connecticut Area 
The Data Analyst will be required to extract data from Service Now, Netscout, Statseeker, and CA Spectrum and other technology monitoring software to identify trends, automate scripting fixes, and implement clean resolutions. They will develop  reports and workflows from data extracted.  The candidate will work closely with IT management and the client community to identify and collect requirements, data, and processes as requested.  Key Responsibilities:  
Extract , manage, and analyze data to enable modeling and predictive analysis of infrastructure capacity in support of service levels and develop reports  
Develop and customize reports of historical and forecasted capacity consumption for both organic and project-based demand  
Coordinate requirements gathering sessions necessary to collect application data and requirements as the basis for modeling, forecasting, and tracking future demand  
Assist team in documenting and managing the flow of data and information created and used by the team to analyze usage trends to plan hardware acquisitions to prevent business interruption  
Create, document, test, and manage implementation of changes in requirements needed to support ongoing operations for capacity request processes and systems.  
·         Reviews and maintains department documentation to ensure it reflects current processes and procedures  
·         Improves and/or automates existing processes  
·         Prepares or obtains user and system access reports and retains evidence of the data source  
·         Report status for quality-focused initiatives and future essential identity attributes  
·         Analyzes daily and monthly reports for discrepancies, corrections, and modifications, and follows up with the responsible individuals.  
·         Investigates, resolves and performs follow-up tasks on Identity issues and works towards timely resolution.  
·         Monitor data integrity issues and perform root cause analysis  
   
   
Required:  
5+ years of experience with data analysis techniques using system management technologies such as CA spectrum, Netscout and service now  
   
5+ years of experience as data analyst with experience in analyzing large scale data in multiple sources desired  
·         Knowledge in scripting (SQL, access, excel) and data mapping  
·         Solid understanding of at least one IAM product and Active Directory  
·         Excellent communication skills, verbal and written and presentation skills required.  
·         Experience with PowerPoint, and other Microsoft products such as Excel, required.  
·         Ability to prioritize work without management direction, and provide clear and documented status updates/metrics to management.  
·         Must have the ability to quickly learn and adapt to new concepts, capabilities or tools based on the needs.  
·         Ability to troubleshoot complex problems with minimal guidance.  
·         Excellent analytical skills and attention to detail.  
·         Experience with SOX compliance and related access controls a plus  
Knowledge of virtualization concepts across technologies such as VMware and AIX platforms  
  
",Mid-Senior level,Contract,Information Technology,Information Technology and Services
GeriMed,"Louisville, Kentucky",Data Analyst,2019-07-31,"The Data Analyst is responsible for designing, creating and executing analytical products including standard reporting, custom reporting,...",https://www.linkedin.com/jobs/view/data-analyst-at-gerimed-1393478848?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"GeriMedLouisville, Kentucky 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Position Summary  
The Data Analyst is responsible for designing, creating and executing analytical products including standard reporting, custom reporting, import/export data files and simulation models. The Data Analyst will work with staff to produce reports that provide valuable insight for all areas of the business to enable continuous business improvements with current practices, products and services.  
 
Essential Duties and Responsibilities  
 
Preferred Education and Experience  
 
Competencies  
 
Physical Demands  
 
",Associate,Full-time,Analyst,Pharmaceuticals
Comlinkdata,"Boston, Massachusetts",Data Analyst,2019-07-31,"Comlinkdata is seeking a quantitative, critical thinker with an insatiable curiosity to join the. 3– 7 years of work experience (or ...",https://www.linkedin.com/jobs/view/data-analyst-at-comlinkdata-1393462234?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ComlinkdataBoston, Massachusetts 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Reports to: VP of Data Operations 
Location: Boston, MA 
 
Comlinkdata is seeking a quantitative, critical thinker with an insatiable curiosity to join the 
Data Operations team as a Data Analyst. The Data Operations team is a critical component of 
Comlinkdata. They ensure our data is validated, the platform is working correctly and they 
explore opportunities to leverage new data sets to improve and create new products. 
The Data Analyst will support the Data Operations team by gathering data, analyzing ad hoc 
reports, providing quality assurance and working jointly with the Client Services team to 
investigate data abnormalities. This candidate should be interested in working with large data 
sets in an “R&D skunkworks,” product development environment. 
 
Responsibilities 
 
Including, but not limited to: 
 
Candidate Profile 
Required Skills 
 
Desired Skills 
 
At this time, Comlinkdata will not sponsor a new applicant for employment sponsorship for this 
position. 
 
Candidates must upload a resume and cover letter to be considered. 
",Associate,Full-time,Information Technology,Telecommunications
Apex Systems & Technology Solutions,"Richmond, Virginia Area",Data Analyst,2019-08-02,Have a fundamental understanding of the business requirements and has the expertise to build analytical models to deliver on those ...,https://www.linkedin.com/jobs/view/data-analyst-at-apex-systems-technology-solutions-1407901979?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Apex Systems & Technology SolutionsRichmond, Virginia Area 
 
Job Description  
  
Please ONLY apply if you have the required tools below!   
  
6 month contract to Hire!  
  
Must sit in Charlottesville, VA   
Data Analyst   
  
Must have:  
Tableau    
SQL  
Javascript or AngularJS  
  
Responsible for:  
Decision Support Analyst/Data Analyst Responsibilities will include but not limited to:  
Requirements Gathering:  
Data Analysis/Data Stewardship:  
Non-Technical Infrastructure:  
Reporting:  
Testing:  
",Mid-Senior level,Contract,"Analyst, Information Technology",Financial Services
HH Global,San Francisco Bay Area,Data Analyst,2019-07-30,"Ability to work under their own initiative, whilst seeking advice where appropriate. Providing services to brands and retailers, both ...",https://www.linkedin.com/jobs/view/data-analyst-at-hh-global-1390714818?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"HH GlobalSan Francisco Bay Area 
We are a global marketing services group specialising in the execution of print, digital and retail media. Providing services to brands and retailers, both directly and via their nominated agencies, HH Global delivers a seamlessly integrated Customer Brand Experience and a greater measurable return on marketing investment (ROMI).  
   
With offices across Europe, the US, Latin America, the Middle East and Asia-Pacific, HH Global delivers for some of the most successful and challenging brands in the world and is a market leader in the coordinated, leveraged, management of global marketing supply chains to unify and synchronise all customer touchpoints across digital, print and retail media.  
   
The HH Global proposition includes: Marketing Technology; Media Asset Management; Creative Production; Artwork Management; Transcreation and Adaptation; Marketing Procurement; Production Management and Marketing Fulfilment.  
   
   
Job Description- Data Analyst, Contractor - Mountain View CA  
   
Reporting to: Head of Data  
   
Role Description:  
This role is on the Small Business Marketing team. Successful candidates should be able to process data, manage data, and organize data. Responsibility also includes preparing data for launching various campaigns and reporting on various campaign performance metrics. Building dashboards to support reporting framework. So yes you should be able to make charts. But much more and most importantly you should be able to draw insights and tell the story of the data.  
   
Responsibilities:  
   
   
Qualifications:  
   
   
Minimum Qualifications  
   
Preferred Qualifications  
Equal Employment Opportunity Employer: HH Global is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, sexual orientation, gender, gender identity and gender expression, or any other characteristic protected by law  
  
  
Must apply here  https://chp.tbe.taleo.net/chp01/ats/careers/v2/searchResults?org=HHGLOBUS&cws=37 
",Mid-Senior level,Full-time,"Project Management, Design, Marketing","Printing, Design, Retail"
Better Place Forests,San Francisco Bay Area,Data Analyst,2019-08-01,"Better Place Forests is completely redesigning the end-of-life experience, bringing fresh thinking and a much-needed focus on customer ...",https://www.linkedin.com/jobs/view/data-analyst-at-better-place-forests-1406379669?position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Better Place ForestsSan Francisco Bay Area 
 
About Us: 
﻿ 
Better Place Forests is completely redesigning the end-of-life experience, bringing fresh thinking and a much-needed focus on customer experience to the staid, fragmented and unfriendly end-of-life industry. We're building America's first conservation spreading forests for families and individuals who choose cremation, offering a sustainable alternative to costly traditional burial while tackling a market opportunity >$600B in the U.S. alone.  
 
80% of the 75M baby boomers in the U.S. are choosing cremation but do not have a beautiful, private and permanently-protected place to return their ashes to the earth. Instead of graves and tombstones, Better Place Forests incorporates ashes into the base of beautiful trees in the most iconic locations in North America. Every customer who chooses a tree helps to protect and preserve that forest forever. Through our Impact Tree program, we also plant additional trees to help with reforestation efforts. 
 
With thousands of customers and rapid growth, Better Place Forests is creating a movement that is removing the stigma around end-of-life planning. We're backed by the investors behind Tesla, Peloton, SpaceX and Blue Bottle and we've received national coverage in publications such as The New York Times, Fast Company and Business Insider. To learn more about Better Place Forests, visit www.betterplaceforests.com. 
 
""In a time when conservation is becoming increasingly urgent, it's rather poetic to protect a tree with your remains, secure in the knowledge that more are being planted in your honor."" - Fast Company 
 
""Tree burial is good for the environment, the location is more beautiful than a traditional graveyard — and it's cheaper as well."" - The New York Times 
 
The role: 
 
As the Data Analyst, you will work directly with the Head of Strategy and Operations to organize, explore, analyze and visualize the company's data. Your role is quintessentially cross-functional, requiring collaboration with all departments (marketing, sales, product & engineering, customer support, operations, finance and real estate) to understand analytics needs, prioritize competing requests, and deliver data-driven insights. Your core responsibility will be to use data to empower everyone in the company, from frontline employees to the CEO, to do their jobs better. 
 
The first priority will be to ensure there is appropriate visibility and alignment across the organization on our descriptive analytics. This includes ensuring data integrity and building dashboards that show outcomes and performance across the business. 
 
Soon after, the priority will be bringing excellence to our diagnostic analytics. This will require developing a deep understanding of the sales and marketing funnel, customer journey, and the underlying drivers of our business, and then applying that understanding to analyze our data and create visualizations that enable the organization to know the why behind the performance. 
 
Next, we will ask you to play a leading role in developing the company’s predictive analytics capabilities. This is a new initiative for the company which will enable us to reliably anticipate future outcomes and therefore develop more informed business plans and strategies. 
 
Ultimately, once we have developed the source of truth for where we are and where we are headed, we will ask you to explore what’s possible with prescriptive analytics, proactively providing recommended actions to teams and leaders across the company. 
 
As the depth of analysis and insights increases, so too will the volume and complexity of our operations, products, and data. You’ll need to work closely with leaders of the company to develop a data model that accurately reflects the current state of the business and can flexibly scale with the business. You’ll also need to work closely with engineering to ensure we have data architecture in place that supports reliable, real-time analysis and puts clean data in the hands of non-analysts. 
 
Responsibilities: 
 
 
Preferred Qualifications: 
 
 
How to reach us: 
 
Overall, our work environment is highly collaborative and transparent - we believe in centralized data and decentralized decision making. We maintain high standards for our own and each other's work and are all deeply committed to the mission - while having fun in the process. 
 
If this sounds like you, please send along an up to date resume and/or LinkedIn profile. Reach emily@betterplaceforests.com with questions. 
",Director,Full-time,Analyst,Real Estate
ThreeBridge Solutions,Greater Minneapolis-St. Paul Area,Data Analyst,2019-07-31,Excellent written and verbal communication skills and ability to effectively work with all levels of the organization in a matrix ...,https://www.linkedin.com/jobs/view/data-analyst-at-threebridge-solutions-1404894159?position=22&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"ThreeBridge SolutionsGreater Minneapolis-St. Paul Area 
NO VISA SPONSORSHIP AVAILABLE FOR THIS ROLE  
  
RESPONSIBILITIES  
",Mid-Senior level,Contract,Management,Management Consulting
"Pinnacle Group, Inc.","Las Vegas, Nevada",Data Analyst,2019-08-02,"MUST HAVE FIVE YEARS OF FINANCIAL SERVICES CLIENT EXPERIENCE TO APPLY**** 5+ yrs experience with MVS, JCL, Unix, SAS, SQL, Python. 5+ ...",https://www.linkedin.com/jobs/view/data-analyst-at-pinnacle-group-inc-1408006864?position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Pinnacle Group, Inc.Las Vegas, Nevada 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
Easily apply to this job by creating a LinkedIn profile. This will only take about 3 minutes. 
Sign in to apply for this job with your LinkedIn profile. 
We will use your resume to quickly build your profile and apply to this job. 
****MUST HAVE FIVE YEARS OF FINANCIAL SERVICES CLIENT EXPERIENCE TO APPLY****  
Responsible for the design, development and administration of transactional and analytical data constructs/structures. Included within those responsibilities are the areas of data access and delivery technologies. Includes expertise in data quality, data organization,metadata, and data profiling. May provide technical support on data warehouse teams. Data set sizes are usually huge (in excess of hundreds of millions of records). Demonstrated ability to move from one sequential assignment to the next (work environment andpriorities can change quickly depending on business needs).Demonstrated ability to move data between production systems and across multiple platforms.Skill Sets:5+ years’ experience with Financial Services clients Experience with major querying tools desired Coordinating others’ work while involved with multiple work streams No OTJ except for data and systems training 5+ yrs experience with MVS, JCL, Unix, SAS, SQL, PythonPreferred skill sets - EC2, S3, Snowflake, DatabricksNice to have skill sets – Teradata, Oracle, VB, Brio, Hyperion, Birst, TableauAbility to communicate strategies and processes around data modeling and architecture to cross functional groups and senior levels Ability to influence multiple levels on highly technical issues and challenges 
",Mid-Senior level,Contract,Information Technology,Information Technology and Services
