company,location,title,post_date,salary,description,url
Univar Solutions,"Bellevue, WA 98004",Data Analyst ,10,," 
 At ChemPoint, the Data Analyst collects, analyzes and presents data to improve decision making related to ChemPoint projects and essential business processes. This individual should have a high degree of curiosity about the business and the skills to discover impactful insights from data and communicate those insights in a way that builds confidence and enables decisions that drive business value. Works closely with various technology partners and business stakeholders to identify system and process needs, develop requirements, and determine analytical solutions.

A DAY IN YOUR NEW CAREER:
Requirements Gathering &amp; Planning
Translates business objectives into functional requirements and solution designs.
Plans, designs, implements, and supports technology system changes while working closely with Product Owners and business stakeholders. Takes plans from conception through closing.
Works with system architects and developers to ensure requirements are satisfied.
Acts as a liaison to the business to address challenges or required modifications.
Assists with backlog grooming and prioritization with the business.
Data Analysis &amp; Tasks:
Develops queries and user reports to pull and evaluate data. Uses data to identify root cause problems in systems and processes.
Develops routine metrics that provide data for process management and indicators for future improvement opportunities.
Analyzes project requirements, constructs workflow charts and diagrams, determines system capabilities, and assist with writing technical specifications for new application design and enhancements.
Partner with Business teams to understand their analytics needs and look for opportunities to enhance our analytical offering.
Perform data analyses to answer business challenges and strategic questions.
Builds testing plans, scenarios, and scripts to support QA efforts pertaining to newly developed analytical solutions
Coordinates user acceptance testing (UAT) and participates in unit/system tests.
Project &amp; User Support:
Develops training materials and provides training using multiple methods such as instructor-led sessions, webinars, one-on-one, etc.
Provides end-user application support for all applicable applications. Includes troubleshooting errors, coordinating with vendors, managing support tickets, and testing solutions.<br/>
DESIRED BACKGROUND AND SKILLS:
Bachelor’s degree from fully accredited four-year institution is or equivalent years of work experience required.
Experience in Business-to-Business (B2B) service organization, preferably as a Business Intelligence Analyst or Data Analyst with 3+ years equivalent experience.
Knowledge and experience working with MS Office Suite, with strong Excel skills.
Querying and analyzing data using SQL from various database sources such as Microsoft SQL Server, Azure SQL, OLAP cubes.
Knowledge of data analyst techniques and tools (R, Python, data modeling, statistical analysis).
Direct experience developing business intelligence reporting (Power BI, SSRS, Tableau, etc.)
Proficiency with data visualization tools and experience with building effective data visualizations.
Ability to assess data quickly and convert to meaningful information.
Excellent verbal and written communication skills, including the ability to effectively convey ideas and suggestions via multiple modes of communication.
Exhibits versatility and adaptability engaging with customers, suppliers and external relationships.
Ability to work well independently as well as within a team environment.
Demonstrates sound judgment and critical thinking.
Receptive to constructive feedback from peers and mentors.
#LI-PC!

Univar Solutions/ChemPoint is an equal opportunity employer. All qualified applicants will receive consideration for employment and will not be discriminated against based on their race, gender, sexual orientation, gender identity, religion, national origin, age, disability, veteran status, or other protected classification.<br/>

#LI-PC!",https://www.indeed.com/rc/clk?jk=f4310723362b9bd8&fccid=7bd5378918b714d4&vjs=3
Voglio Marketing,"Seattle, WA",Jr. Data Analyst ,4,," 
 At VOGLIO Digital Marketing we believe that success in digital marketing is not possible without the ability to manage big data. The Jr. Data Analyst is critical to providing the bridge between actionable advertising insights and raw data. We need a strong team player with a passion for all things data and a unique set of skills and interests.<br/>

This is a great position that can grow in many possible directions as our company grows. Must love working with business teams and data to understand problems and know how to be creative with data to find value.
<h3 class=""jobSectionHeader"">Primary Responsibilities:
Build and maintain client facing dashboards
Monitor log errors to differentiate between false alarms and legitimate issues that must be addressed while developing strategies to reduce the rate of false alarms
Facilitate data fluency throughout the company by maintaining wiki’s about BI tools and maintaining a list of approved metric definitions, database views, and data warehouse uses
Collaborate with software engineers and data scientists to develop best practices and ensure a stable technology environment
Detect data quality issues, identify their root causes, develop fixes and design auditing to capture future data issues
<h3 class=""jobSectionHeader"">Qualifications:
2-3 years of experience in an analytical role
A degree in a technology discipline with a proven history understanding business or a degree in a business related discipline with a proven history of building technology solutions
SQL, you are fluent and would feel confident as a teaching assistant in a SQL 101 course
Periscope, Tableau, Looker, or similar data visualization tools
High energy and creativity; openness to new ideas/approaches; willingness to be flexible and do whatever you can to bring value to the team
Certified in or experienced with at least one major digital ad platforms (Goggle Ads, BingAds, Facebook)
Some experience with Python or Ruby required
Experience with various AWS, Google, or Azure cloud based data services desirable
Experience with BI/DW system architecture and DW data modeling desirable
Experience with Git, Unix terminal, dimensional modeling, REST APIs all valued
<h3 class=""jobSectionHeader"">Is This You?
You are constructively critical but not judgmental because you know that good tech and good people always evolve
You have the ability to describe analytical findings to business stakeholders and executives in a concise and actionable way
You have many examples of times that you worked through online classes or books to teach yourself new technical skills that you wanted to learn
Your long-term career goals are roles in data science and/or data engineering
If you are interested in joining a fast-growing startup and you value relationships, diversity, balance, and growth we'd love to hear from you.<br/>


Visa sponsorship is not available for this position.",https://www.indeed.com/rc/clk?jk=39919c5a8fd17371&fccid=b21ce3fe56fd7943&vjs=3
doxo,"Seattle, WA 98104",Jr Data Analyst ,30+,," 
 doxo is disrupting bill pay. We are founded on the simple idea to create a simple, secure way to pay all your bills from a single account. We’re a rapidly growing startup seeking a Jr. Data Analyst to join our Data Analytics team. In this role you will perform analyses in Excel and SQL to identify issues and improve data quality, create reports and dashboards, update production data and monitor impacts. The primary focus is on helping grow and mature doxo’s biller directory by creating and improving processes to move data between systems, building reports, and improving data quality.

Responsibilities:

Run and modify SQL queries to generate lists and reports
Manipulate data with SQL and Excel
Perform ad hoc analyses and update data in production systems
Develop processes and simple data pipelines to grow and improve doxo’s biller directory
Create and run reports for internal stakeholders
Collaborate with research team
Other tasks as needed
Requirements:

Strong Excel skills, including deep understanding of advanced formulas, pivot tables and charting/graphing capabilities
SQL skills, with the ability to create ad-hoc queries for various reporting purposes is a plus
Strong attention to detail.
Strong quantitative, analytical, process development, facilitation and organizational skills required
Work independently and as part of a team
Proven ability to accomplish objectives and work proactively
Capacity for learning quickly in a fast-paced environment and handling multiple tasks simultaneously
Ability to independently manage and prioritize assignments
Strong communication and documentation skills
Bachelor’s degree in a relevant field
Preferred:

Python or R
Tableau 
 ",https://www.indeed.com/rc/clk?jk=37fa11710a2dd30b&fccid=a1f7794c208a33a3&vjs=3
Clean Power Research,"Kirkland, WA",Data Analyst ,2,," 
 <h1 class=""jobSectionHeader"">Who are we?
Looking for a job that makes a real difference in our world today and one that you’ll be proud of when you look back in 20, 30 or 40 years? This is it. Clean Power Research® is advancing the energy transformation through cloud software that informs, streamlines and values energy-related decisions and processes for utilities, energy professionals and consumers.

We’re a growing company building software products that are powering the energy transformation. We are an award-winning innovator that counts 7 of the top 10 utilities in the U.S. and many of the largest solar companies as our customers. We’re focused on expanding our market reach and impact with new software technologies that help solve the energy industry’s hardest problems. At Clean Power Research, every employee has a seat at the table and an important role.
<h1 class=""jobSectionHeader"">
Why work here?
Join a growing team of software and energy veterans from companies like Microsoft, Amazon, Autodesk and Pacific Gas &amp; Electric who are shaping the future of clean energy.
Use your creativity to solve hard problems and make tough decisions.
Work in a start-up like environment coupled with the stability and customer base of an established, profitable company.
Realize real work-life balance; we like to see our families, friends and pets at night!
Join a growing company that expects you to grow with us.
Clean Power Research offers competitive compensation and benefits to full-time employees including medical/dental/vision, paid vacation, paid holidays, a bonus plan, and a 401(k) plan with matching.
<h1 class=""jobSectionHeader"">
What you’ll be doing as a Data Analyst
The Data Analyst will work closely with data scientists, software engineers and product managers to design, develop and test data science, machine learning, and statistical methods across our multifaceted, enterprise SaaS platform.

This platform, comprised of our PowerClerk®, WattPlan®, and SolarAnywhere®, enables utilities and the energy industry to inform, streamline and value energy-related decisions and processes. Across our products, a variety of best-in-class, highly unique datasets are growing every day, from a nationwide database of 1 km resolution solar irradiance data derived from satellite image feeds, to a continuous data feed of customer interest in clean energy technologies.

Clean Power Research is leveraging these datasets to solve new customer problems. The Data Analyst will identify and research additional data sets, conduct rigorous technical and data analysis and collaborate with the team to elevate these data sets in new and existing software products.

The person in this role will perform the technical analysis of irradiance and weather data, among other data sets, and validate new data models for historical and forecast weather data applications. Additionally, the Data Analyst will work alongside the product management team to conduct industry-leading research in the application of data science to solar irradiance and weather data prediction.

The Data Analyst will also provide internal technical support for marketing, sales and business development functions and can represent the company at technical conferences through publications and presentations.
<h1 class=""jobSectionHeader"">
Duties &amp; Responsibilities
Analyze and validate product capability and data accuracy, both for customer engagement and marketing business needs.
Process, transform, and experiment with high volumes of data to optimize model accuracy.
Identify new potential data sources to enhance model performance.
Apply a procedural framework to assess the performance of a variety of models and quickly identify the most suitable approaches.
Identify and evangelize opportunities to leverage data science approaches and key metrics to validate model changes and continuously monitor model performance.
Work closely with consultants and researchers to support projects where data science and data analysis expertise is needed.
Communicate with Clean Power Research customers on the details of our model outputs and approaches used.
<h1 class=""jobSectionHeader"">Who you are
MS or PhD in engineering, mathematics, statistics, computer science or related field.
2+ years of experience in a professional environment having an analytical role involving data analysis techniques.
Exceptional analytical and problem solving capabilities, including the ability to logically and efficiently structure ambiguous problems, identify sources of data, conduct complicated analyses, identify key insights and recommend model improvements.
Coding skills (using SQL, Python, R or similar language) for analyzing data and prototyping statistical and machine learning models.
Familiar with advanced techniques in data science, including statistical analysis, data visualization, and some machine learning techniques. Exposure to remote sensing applications, like satellite-based measurement techniques is a plus.
Strong working knowledge of statistics fundamentals and aptitude for working with large data sets to perform statistical analysis.
Excellent written and verbal English communication skills.
Superior organizational skills, ability to multitask across several concurrent projects.
Passion for clean tech, solar energy or renewables.
<h1 class=""jobSectionHeader"">How to Apply
Click on the link below to submit a cover letter detailing your interest in the renewable energy space along with your resume. Due to the large number of applicants for our positions, we regret that we can only respond to candidates who meet our requirements. Clean Power Research is located in Kirkland near the intersection of SR520 and Lake Wash. Blvd NE (Greater Seattle Area). Local, full-time, in-office candidates only, please.<br/>
<br/>
Clean Power Research is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status. The company’s employment decisions are based on merit, competence, performance and business needs.",https://www.indeed.com/rc/clk?jk=e23eb7a7e143d8a0&fccid=1c203d16d1b9d30f&vjs=3
Compass,"Seattle, WA 98168",Data Analyst ,13,," 
 Compass is a technology-driven real estate platform that provides comprehensive brokerage services, combining exceptional agents with thoughtfully crafted digital products to make the process of buying, selling, or renting a home intelligent, deliberate, and seamless.
 
 <br/> 
 <br/> 
 
Compass is expanding in technology and geographic reach and looking for a Data Analyst. The ideal person will have the opportunity to impact one of the biggest decisions that every single consumer across the world must make -- where to live. In particular, our Data Analyst will oversee all of the real estate and other related information underlying every one of our consumer-facing products and the proprietary tools that are part of our Agent Suite.
 
 <br/> 
 <br/> 
 
At Compass You Will
 
 <br/> 
 <br/> 
 
 
 
Collaborate with cross-functional stakeholders to define and measure the right KPIs for each feature team and ensure those KPIs are well communicated across the organization
Conduct exploratory analysis to inform product strategy and evaluate recent product releases
Explore our data through user segmentation, cohort analysis, funnels, regression models, etc. to drive a better shared understanding of user behavior
Partner with engineering and business intelligence teams to implement, document, validate, and monitor our logging and metrics
Support product feature teams by building and maintaining dashboards and visualizations that drive actionable insights
 
 
What We Look For
 
 <br/> 
 <br/> 
 
 
 
Bachelor's degree in an analytical field
2+ years experience in a quantitative analysis role
Self-driven mindset - knows not only how to answer questions, but will propose the right questions to ask
Has worked with large datasets and is capable of summarizing key findings to appropriate stakeholders
Very comfortable with SQL and Excel (experience with Business intelligence tools such as Looker or Tableau is a plus)
 
 
At Compass, our mission is to help everyone find their place in the world. This means we continually celebrate the diverse community different individuals cultivate. As an equal opportunity employer, we stay true to our mission by ensuring that our place can be anyone's place.",https://www.indeed.com/rc/clk?jk=34e422877d1cd6ee&fccid=90b343b030a5eabf&vjs=3
MIRACORP,"Auburn, WA",Business Data Analyst (Entry Level) ,10,," 
 MIRACORP Inc., is a veteran, women-owned firm specializing in federal government contract services. One of our competitive advantages is that we provide services to our customers with a standard of excellence that is unmatched. MIRACORP believes our employees are the cornerstone for our success.
We are seeking an entry-level Business Data Analyst to work at our federal customer site in Auburn, WA and to join our collaborative, innovative, customer-centric culture. If you have basic knowledge in technical fields including but not limited to finance, accounting, information technology, research and analysis, or other program support fields, then please read on!
Specific tasks include but are not limited to the following:
Works in support of the general management and business operation of a particular program, department, or office.
Provides data analysis and research for specific projects.
Supports managers and a variety of tasks and projects to meet deadlines.
Continuously exercises discretion and independent judgment on the analysis, planning, and/or implementation of important program initiatives.
Your Experience:
Associate's Degree or equivalent experience. Equivalent experience includes:
4+ years' experience supporting program data analysis activities with no related degree; OR
2+ years' experience supporting program data analysis activities with related Associate's Degree; OR
No experience with a related BA or BS degree.
Specializes in data analysis in one or more of the following areas: tax; finance; accounting; budgeting; auditing; quality control; research; legal and regulatory compliance; administration, and other similar management and operational activities.
Experience using the Smartsheet software application.
Superior customer service, interpersonal, and communication skills.
Ability to take the initiative and use independent judgment.
Preferred:
Has a Public Trust Clearance
Why Consider This Opportunity:
Great benefit package with benefits that start on date of hire.
401 (k) employer match, with 100% immediate vesting.
Work environment where you have a lot of independence.
Ability to work with a purpose and make an impact.
Work with a Manager and peers that are passionate about customers.
Work for an employer where core values are not just written on paper but lived.
MIRACORP is an Equal Employment Opportunity employer. Veterans are encouraged to apply!",https://www.indeed.com/rc/clk?jk=17d32a58c1b3e541&fccid=f3ac65d86cc20104&vjs=3
Rational,"Bellevue, WA",Social Data Analyst ,2,," 
 At Rational Interaction, we thrive in an innovative, fast-paced environment. We accredit our success and our rapid growth to hiring exceptionally talented, bright, and driven people.
 
 <br/> 
 <br/> 
 
 
 Social Data Analytics Lead: 
 <br/> 
 
We are currently seeking a driven Social Data Analyst Lead. The ideal candidate for this role lives and breathes data. You believe that truth and performance can be elicited from meticulously crafted analytical approaches. You also want an opportunity to see data translated into real business results, while working in a culture that knows how to pull together and how to have fun at the same time. The Analytics Lead is a strong, thoughtful communicator and should be prepared to present data insights to client stakeholders at any time.
 
 <br/> 
 <br/> 
 
 
 What you will do: 
 <br/> 
 
The Social Analytics Lead will have a rich background in business analytics, social listening, and influencing decisions based on data. They will lead all complex projects, set the bar for all Analytics deliverables for the team, and drive data solutions across all workstreams.
 
 <br/> 
 <br/> 
 
 
 
Partners with stakeholders to identify business analytics needs and projects and propose solutions
Work with multiple lines of business (LOBs) such as blog, events, YouTube, global engagement programs, etc. with varying needs
Lead client Brandwatch as a Service program, partnering with Engineering, PMMs, and Integrated Marketing to create social intelligence dashboards for their business
Host bi-weekly consultant 1:1s, host analytics stand-up and other team meetings, manage priorities and deliverables, attend Rational meetings and provide updates to Analytics team
Drive continuous strategic analysis on owned and competitive social channels, collaborate on monthly deliverables, and ad hoc analytics based requests
Manage tool stack: Attend meetings, manage access, monitor accounts related to team tools - Sprinklr, Brandwatch, SimplyMeasured and Adobe Analytics
Build data visualizations based on large sets of data that answer key business questions
Support team members to dive into the data to uncover the root cause of shifts in the data
Maintain and deliver identified owned reports including the Industry Engine Report (Social reporting, exec summary), social and sentiment reporting for events, and Rational monthly Outsource Service SLA Report
Manage high visibility data reports, projects, and adhoc requests
Social listening for crises/sev 1
 
 
 
 What you will bring: 
 <br/> 
 
 
 
Minimum of 5 years of experience in business-focused analytics
Minimum of 2 years leading project teams
Expert level in Brandwatch, including experience writing complex queries and manipulating advanced features
Experience with additional Social analytics tools including Sprinklr and Simply Measured
Experience with pulling and manipulating data from a variety of sources such as Power BI, Excel, SQL
Top-notch interpersonal communication and presentation skills
Must understand client business needs and translate those needs into data insights
Ability to manage time and prioritize effectively with conflicting priorities and projects, with the ability to think and act independently
Must be self-motivated to learn new things and execute work both independently as well as with a team
Uncanny ability to tackle business problems and generate innovative solutions to deal with unpredictable situations and ambiguity
Experience with Google and Adobe analytics.
 
 
Who You Are
 
 <br/> 
 <br/> 
 
 
 
Optimist. You see and focus on the opportunity, not the hurdles
Well-rounded Professional. You have amazing communication and organizational skills along with high EQ
Self-sufficient. You get stuff done, you are able to work with little direct supervision but know when to ask for help
Collaborative to the Core. Demonstrated ability to work in a team environment, as a leader and member
Problem Solver. You solve problems before they get to the stakeholder or client
Data Lover. You know your numbers and value the metrics behind the buyer story
 
 
Business practices are deeply rooted in delivering client success. We see ourselves as partners to our clients, and we invest in each of their business goals, ensuring that our work helps deliver on these goals. Client success is our ultimate metric, and what drives our mindset, skillset, and company culture. We were recently named ""Best Places to Work"" in the state by the Puget Sound Business Journal.
 
 <br/> 
 <br/> 
 
We are a team of dreamers and doers. We are designers, marketers, developers, and consultants. We love what we do, and who we do it with – let's begin our next chapter together.",https://www.indeed.com/rc/clk?jk=d28dc7b637119fe5&fccid=78e7d012f4b1490a&vjs=3
Starbucks,"Seattle, WA 98134",sourcing analyst ,11,," 
 Job Summary and Mission<br/>
This position contributes to Starbucks success by analyzing complex data and market industry information from multiple sources to develop strategic sourcing recommendations. Develops new ways to analyze sources for data and information. Conducts opportunity assessments, benchmarking, cost modeling and root cause analysis to develop sourcing recommendations. Collaborates effectively internally and with suppliers to gather data and develop analytical insights<br/>
Models and acts in accordance with Starbucks guiding principles.<br/>


Summary of Key Responsibilities<br/>
Responsibilities and essential job functions include but are not limited to the following:<br/>

Sourcing Strategy:<br/>
Support the Development of Sourcing Strategy by identifying and applying knowledge of key industry players, competitors and market dynamics to develop market analysisIntegrate and analyze complex data and market industry information from multiple sources to develop strategic sourcing recommendationsProficiently utilize sources for data and insightsConduct opportunity assessments, benchmarking, cost modeling and root cause analysis to develop sourcing recommendations.
Supplier Engagement and Management:Collaborate effectively with suppliers and potential suppliers to gather data, develop analytical insights, and sourcing recommendationsAssist in developing supplier assessments, score cards and other analytics to enable the team to effectively manage supplier performance
- - Assist in developing information for negotiation strategies<br/>


Cross-Functional Projects:<br/>
Assist in managing components of cross-functional projectsDevelop competency in program and project management tools and techniques.Effectively and independently manage multiple projects and deadlines<br/>


Leadership and Teamwork:<br/>
Lead across peer groups and demonstrate leadership, including cross-functional manager and senior manager levels.Operates within peer group and leadership infrastructure to ensure that top quality data and recommendations are developed 
 
 
 <br/> 
 
 
 Summary of Experience<br/>
Analytical, planning, procurement, supply chain or other relevant experience (2+)<br/>


Required Knowledge, Skills and Abilities<br/>
Ability to apply knowledge of multidisciplinary business principles and practices to achieve successful outcomes in cross-functional projects and activitiesAnalytical: Excellent analytical skillsProcurement: Working knowledge of market analysis, sourcing category strategy, supplier relationship management â€˜should-costâ€™ models, and negotiationsLegal: Knowledge of critical procurement legal requirements and contracting best practicesEthics: Knowledge of business ethics and Starbucks Ethical Sourcing RequirementsInfluence: Ability to lead and influence peer groups on difficult complex strategy and negotiation recommendationsCommunication: Exceptional communication both written and oralSystems: Knowledge of Excel, Oracle, BI Apps, charting programs, PowerPoint, and others<br/>


Job Scope<br/>
Annual Managed Expenses<br/>
Starbucks and its brands are an equal opportunity employer of all qualified individuals.
<br/>
<br/>
We are committed to creating a diverse and welcoming workplace that includes partners with diverse backgrounds and experiences. We believe that enables us to better meet our mission and values while serving customers throughout our global communities. People of color, women, LGBTQIA+, veterans and persons with disabilities are encouraged to apply.
<br/>
<br/>
Qualified applicants with criminal histories will be considered for employment in a manner consistent with all federal state and local ordinances. Starbucks Corporation is committed to offering reasonable accommodations to job applicants with disabilities. If you need assistance or an accommodation due to a disability, please contact us at 206-318-0660 or via email at applicantaccommodation@starbucks.com",https://www.indeed.com/rc/clk?jk=324dd82e46aa8f8d&fccid=a88e611ddef97571&vjs=3
"Akvelon, Inc.","Bellevue, WA 98004",Data Scientist (AV1815) ,10,," 
 Our client is the most sought after Telecom Tech Company in Bellevue WA ,looking for a Data Scientist 
 This role requires an in-depth understanding of statistics, as well as basic programming and data management skills. Success will require strong statistical problem-solving skills and the ability to leverage cutting-edge big data technologies. 
 General JD:  
 Create frameworks to predict a variety of outcomes in different scenariosCreate models of customer satisfaction that provide detailed insight into what causes a customer to take different actionsCollaborate with other data scientists and stakeholders on projectsResearching and designing statistical models to answer target questions, optimizing processes and outcomes, and informed decision-makingDeveloping solutions in R or PythonDeveloping production grade solution is a huge plusWorking in Hadoop, Redshift, or SparkTranslating business and product questions into analytics projectsCommunicating clearly over written and oral channels while translating complex methodologies and analytical results into high-level insights 
 Required Qualifications. 
 Good Knowledge of SQL (3+ years) creating advanced queries in a high impact role.Must have experience with Web Analytics.Knowledge of Statistics and Machine Learning techniques.3+ years building statistical models/evaluating/Feature selection in a high impact role.Knowledge of the latest NLP techniquesMasters in Stats, computer science or related fieldKnowledge of R or Python (3+ years)Knowledge of C# (at least 1 year)Experience building data pipelinesA portfolio of NLP projects to showcase and discussExperience in marketing analytics, attribution modeling, or click-stream data analysisMS / PhD in Machine Learning, Statistics, Computer Science, Data Mining, Math or any quantitative disciplineA Bachelor's Degree or higher is required for this positionStatus: Contract long term with Benefits!!Location: Bellevue, WA 
 Job ID: AV1815 
 _Since 2000, Akvelon has specialized in placing top software engineering talent at Fortune 500 Companies and start-ups alike. We were ranked in Comparably’s 2018 list of Top 15 Best Companies in Seattle, and were voted one of the Puget Sound Business Journal’s fastest growing companies for over 8 years in the last decade.<br/>Akvelon is an Equal Opportunity Employer - All qualified applicants will receive consideration. We do not discriminate on the basis of race, color, religion, gender, national origin, age, disability, veteran status, or any other factor determined to be unlawful under applicable law._ 
 Job Types: Full-time, Contract",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BedaSJ74Gjs1g2m8qO5X9JEW7GLVUAx6MMatG1vm1iFTREFJ1WOlNmGGmjl7K6sA6OXomUoyvrSvK8-odoXED8ahy6YZo1Cvm8yPV2nzF89zslIIER4WXsb1DOgt_tpYBhWS6Qy9evMgN9uDzPwzT6KZ7F0dFU4QhVaGwjN23sdn1fPUXzD9XJiq8vD5zhp9KveCanZ8o-Dzbjo9MRFXDZyJyMpdyMeQARWGiDr21E1npB9T1Cdz1XwtQx-9sB4EtBwQFJe0nvnTT4Y-vuYMSw2CIhMsbXAMsFpkVn2KpVAAjezpfu3ei_gwvnkgLvqUqclPv3wXO91t3J90P5hAQZcDNzY0-tBLEMcqVZECBix2SqSYtyxPtatKRVQy-C1ZvSaFllY45XoWXkd5Tcdo3cKnrBiNy_7Md9cqNL4od9fCmISbtyjtT0Fee7BTYtBiQL-rJF_0n_yA==&p=14&fvj=1&vjs=3
Noramtec Consultants Americas,"Seattle, WA",Data Analyst ,10,," 
 Our client is a world energy leader providing equipment, solutions and services across the energy value chain from generation to consumption. Operating in more than 180 countries, their technology produces a third of the world’s electricity. They are also responsible for 90% of power transmission utilities worldwide, and their software manages more than 40% of the world’s energy. At this location you will be working with the power utilities division of the company. 
 Description  
 -Contractor needed to cover for 12 months as current employee goes on sabbatical.<br/>-This contractor will be responsible for reporting at a customer-level, product line-level, regional-level and globally.<br/>-They will be managing tools used to gather and consolidate data, and generating reports as required by the businesses outlined above. 
 -Hours: Mon-Friday, 8am-5pm 
 Requirements: <br/>-This is a technical position. Candidates need to have excellent reporting analytics skills.<br/>-Must be familiar with: Tableau, Business Objects, the Data lake<br/>-Would be very helpful for candidates to be familiar with scripting languages used to extract, manipulate, configure, and merge data from the tools outlined above. 
 Qualifications: <br/>-Excellent written and verbal communication skills<br/>-Analytic, business focused problem solver<br/>-Ability to manage multiple projects simultaneously<br/>-Ability to explain issues and resolutions to technical and non-technical staff<br/>-Degree in Information Systems, Computer Science or related technical discipline<br/>-Minimum 3 years relevant experience 
 Benefits:  
 -Dental 
 -Vision 
 -Health 
 -401K 
 If interested, please email your resume to albert.degroat @ noramtecna.com We look forward to hearing from you. 
 We thank all candidates for their application, however only those that qualify will be contacted. 
 ROC1 
 Job Type: Contract 
 Experience: 
 Data Lake: 2 years (Preferred)Tableau: 2 years (Preferred)Data Analysis: 2 years (Preferred) 
 Education: 
 Bachelor's (Preferred) 
 Contract Length: 
 1 year 
 Contract Renewal: 
 Likely 
 Benefits: 
 Health insuranceVision insuranceDental insuranceRetirement plan",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DP5iA7rczblxWEmgIPMCbtpntgjKYhcofeH2wrZYmOPqkjhZQvSyVW_dxwzepuYH6Fjh9mZGbHknuNlQDG6yrwU027u3kf0YbIRPdOnRJ14Fm2n_KN0TdIAP8ylSo9FhCGbPraa6Kl9L7kjP5UcxgExU5PSREvZWtTMTVBGrq3PnNEvucWsq-b2isluGCUN1QespA9c8baBYI66_EENfwJS5z9p8bNgI8pN8uhqvWhTt__DG2IDQsq644spQ5gfIvXn4ugKxxZjGVal2rAH1nXR8MKPMR2SewoZRFTUq9lxrPKjYltD7l2V9Gq7wYQA-YQkASXGb0sYCOodofpbUp7G890Fq_soWD8twRVlOi98p9m9m-2hi_7TNmwHJVPEwD-CjoxL5nYLnSM_uX4IhgoBDW0RuxYvkWarlFAKPFpamhB_9me8zLtrKmvct-C298=&p=15&fvj=1&vjs=3
