company,location,title,post_date,salary,description,url
Pacific Northwest National Laboratory,"Seattle, WA",Data Scientist ,7,," 
 Organization and Job ID
Job ID: 309581
Directorate: National Security Directorate
Division: Computing &amp; Analytics
Group: Visual Analytics
Job Description
We're a team of visual analytics and human-computer interaction researchers who love making big, complex data useful through new computational methods, great visual design, compelling interaction, support for sound analytic techniques, innovative cognitive modeling, novel human-machine teaming, and solid engineering. We develop new ways for people to benefit from data and care deeply about the intersection between human and computer to solve problems in new ways. We work with partners across PNNL to create solutions for our customers' hardest analysis challenges.
This position is for an early career researcher who is passionate about innovating at the intersection of visualization, HCI, and machine learning. The researcher will contribute to and lead small teams that develop innovative visual analytics prototypes that address challenges across a wide set of national security application domains. The researcher is expected to interact with the international visualization community, publishing in and attending conferences including but not limited to IEEE VIS, ACM CHI, ACM IUI. The position carries the expectation of creating new business in visualization or human-computer interaction research (for instance, through proposal writing) and publishing scientific results in peer-reviewed literature.
Researchers and practitioners work side by side to apply advanced theories, methods, algorithms, models, evaluation tools and testbeds, and computational-based solutions address complex scientific challenges affecting energy, biological sciences, the environment, and national security.
Operating on the data-information-knowledge continuum, staff at PNNL employ diverse methods to confront significant problems of national interest—from distilling distributed data into knowledge that supports decision processes, to enabling resilient technologies that enhance computing at extreme scales, to equipping cyber defenders with tools that prevent damaging cyber-attacks.
The researcher is expected to interact with the international visualization community, publishing in and attending conferences including but not limited to IEEE VIS, ACM CHI, ACM IUI.
The position carries the expectation of creating new business in visualization or human-computer interaction research.
Expected to work side-by-side with practitioners to apply advanced theories, methods, algorithms, models, evaluation tools and testbeds, and computational-based solutions address complex scientific challenges affecting areas such as energy, biological sciences, the environment, and national security.
Established local reputation with specialization in at least one S&amp;E domain. Making key contributions in setting technical direction.
Developing and optimizing capabilities at the division level. Developing external reputation. Building effective project teams with membership across a group, S&amp;E domain and/or directorate. Contributing to the local organization through mentorship of junior staff and taking on operational assignments.
Selects and develops technical approaches on assignments with occasional oversight on complex problems. Principal investigator or co-PI on projects or tasks, while integrating capabilities of work team members. Supports scoping, scheduling, and budgeting at a project or major task level. Generates new ideas for proposals and business development opportunities while leading development of technical section of small to medium proposals. Demonstrates ability to acquire funding for self with programmatic impact at the sector and division level. Serves as a role model for quality, safety, and security.
Establishing leadership role in professional community including professional societies, other laboratories, academia, and industry. Lead of technical products.
Minimum Qualifications
Bachelor's degree with 5 years’ of experience, Master's degree with 3 years’ experience or a PhD with 1 year experience.
Preferred Qualifications
Preferred academic coursework the disciplines of computer science, human computer interaction, visual analytics, human factors engineering, or related disciplines.
The candidate needs to have a breadth of knowledge in software development in front end (e.g., React, redux, D3) back end (e.g., Flask), data analysis (e.g., Pandas), machine learning (e.g., scikit-learn, TensorFlow, PyTorch), and databases (e.g., MongoDB).
Must be a skilled professional who applies a broad basis of existing theories, principles, and concepts to a specialty field.
Must be a technical expert who selects and widely applies principles, theories and concepts in a major field of specialization.
In-depth knowledge in areas such as text analysis, graph theory, analysis, &amp; visualization, dimension reduction, machine learning classification &amp; regression, and optimization is highly desirable.
Experience with user experience design and evaluation methodologies (e.g,. design of experiments, empirical studies, qualitative studies, statistical analysis)
Equal Employment Opportunity
Battelle Memorial Institute (BMI) at Pacific Northwest National Laboratory (PNNL) is an Affirmative Action/Equal Opportunity Employer and supports diversity in the workplace. All employment decisions are made without regard to race, color, religion, sex, national origin, age, disability, veteran status, marital or family status, sexual orientation, gender identity, or genetic information. All BMI staff must be able to demonstrate the legal right to work in the United States. BMI is an E-Verify employer. Learn more at jobs.pnnl.gov.
Directorate: National Security Dir
Job Category: Scientists/Scientific Support
Group: Visual Analytics
Opening Date: 2019-07-19
Closing Date: 2019-10-17",https://www.indeed.com/rc/clk?jk=32dfa888c1171119&fccid=5ac3fadc1f823e63&vjs=3
ProwessTree Solutions,"Bellevue, WA",Data Scientist / Machine Learning ,30+,," 
 Company Profile:
Affine is a provider of high-end analytics services to solve complex business problems with offices in NJ, USA Bangalore, India. We combine data driven algorithmic analysis with heuristic domain expertise to provide actionable solutions that empower organizations make better and informed decisions. Affine's value proposition is enabling clients to implement and realize ROI of the recommendations.<br/>

Requirements:
2-5 years of experience in Data Science / Machine Learning
Cloud (AWS, Google Cloud, Azure)
SQL/HIVE/Impala
Spark (PySpark/Scala)
Stats
Industry knowledge on production systems<br/>

Perks/Benefits of the role:
Bonus structure: 5% variable included in salary
Up to $3K relocation allowance
Medical - 401k
20 paid-off leaves and 6 sick holidays 
  
 
 
 <br/> 
 
Up to $115K with benefits",https://www.indeed.com/rc/clk?jk=390872802deea776&fccid=27fcbf141ada067f&vjs=3
Zillow Group,"Seattle, WA 98101",Behavioral Scientist ,30+,," 
  
 <h2 class=""jobSectionHeader"">About the team
Zillow is looking for a Behavioral Scientist to join our behavioral science team. Zillow Group Behavioral Science is dedicated to improving the home buying and selling process through the application of behavioral science theory. We seek out and validate exciting new ideas using primary research. In addition to a graduate-level background in a quantitatively oriented behavioral science discipline, you are capable of conceptualizing theoretically plausible interventions, collecting and analyzing relevant data, and communicating your findings to diverse audiences. This job is at the core of Zillow’s mission to empower the consumer. If you want to be part of this unique opportunity, enjoy working across functions, and want to be involved in some of the company's biggest strategic initiatives, then this job is for you!<h2 class=""jobSectionHeader"">
About the role
Required Qualifications:
Applicants should have a PhD in a behavioral science discipline (behavioral economics, cognitive or social psychology, sociology or a related discipline)
Strong foundation in data collection, statistical inference, and the application of advanced causal modeling methods
Experience with experimental and quasi-experimental design and analysis
Expertise with data analysis languages such as R and/or Python
Strong informal and formal communication skills. A cross-functional collaborator.
A well-rounded researcher. Can collaboratively move a project from a nascent idea through to actionable data-driven recommendations.<h2 class=""jobSectionHeader"">
Who you are
Preferred, but not required:
2+ years of applied industry experience
Experience with Hive/SQL
Experience with survey design and analysis (specifically for the purposes of experimental and/or quantitative analysis)
Experience with time-series data, including longitudinal regression models
Experience with NLP and/or machine learning methods<h2 class=""jobSectionHeader"">
Get to know us
Zillow Group houses the largest portfolio of real estate brands on mobile and the web. We are on a mission to rewire the real estate transaction and are building transformational tools and services that make it easier for everyone to find and get into a home they love. We are working to create an on-demand real estate transaction experience for every stage of the home lifecycle - for buyers, sellers, renters and borrowers - and we're well on our way. No matter what job you're in, you will play a critical role in making this vision a reality for millions of people.
At Zillow Group, we're powered by our inclusive work culture, where everyone has the support and resources to do the best work of their careers. Our efforts to streamline the real estate transaction is supported by our passion to empower people and enrich lives around everything home, a deep-rooted culture of innovation, a fundamental commitment to Equity and Belonging, and world-class benefits. But, don't just take our word for it. Read our reviews on Glassdoor and recent recognition from multiple organizations, including: Fortune 100 Best Companies to Work For (#69), Fortune Best Workplaces for Diversity (#38), Fortune Best Workplaces for Parents (#31), Fortune Best Workplaces for Women (#20), Fatherly's Best Workplaces for New Dads (#37), JUST Capital 100 Company (#69), Bloomberg Gender Equality Index constituent.
Zillow Group is an equal opportunity employer committed to fostering an inclusive, innovative environment with the best employees. Therefore, we provide employment opportunities without regard to age, race, color, ancestry, national origin, religion, disability, sex, gender identity or expression, sexual orientation, or any other protected status in accordance with applicable law. If there are preparations we can make to help ensure you have a comfortable and positive interview experience, please let us know.",https://www.indeed.com/rc/clk?jk=dd6dce5cc8e491d9&fccid=913e1b259c8d65e2&vjs=3
Virtual eForce,"Bellevue, WA",Data Scientist ,30+,," 
 Qualifications:<br/>
– Either a MS or PhD from a good school, with a focus on machine learning<br/>
– Experience having worked at well-respected software company<br/>
– Either an MS + at least 3 years of industry experience, or a PhD + at least 1 year of industry experience<br/>
– Ability to code in Python
Nice to have:<br/>
– Experience with graphical models<br/>
– Experience with Bayesian techniques<br/>
– Experience with statistical modeling<br/>
– Experience with NLP / Natural Language Processing<br/>
– Experience with Java and/or Scala
For further details on our recruitment process, please contact us at hr@wesafeschool.com 
 ",https://www.indeed.com/rc/clk?jk=33eaeb14c956c783&fccid=020529abec5f18c2&vjs=3
Pacific Northwest National Laboratory,"Seattle, WA",Mid Career Data Scientist ,7,," 
 Organization and Job ID
Job ID: 309516
Directorate: National Security Directorate
Division: Computing &amp; Analytics
Group: Applied Statistics &amp; Computational Modeling
Job Description
Do you want to create a legacy of meaningful research for the greater good? Do you want to lead and contribute to work in support of an organization that addresses some of today’s most challenging problems that face our Nation? Then join us in the Applied Statistics and Computational Modeling Group at the Pacific Northwest National Laboratory (PNNL)!
This position is for a Scientist in data science and mathematical statistics who will provide scientific and technical research within the National Security Directorate (NSD) supporting the data analytics capabilities of the Computational Analytics Division. The Scientist will define and carry out the application of existing methodologies and conduct original research in data science and mathematical statistics, including statistical methods in machine learning and data modeling to recognize patterns, characterize uncertainty, and develop predictive models using structured and unstructured data. The Scientist will produce solutions driven by domain science and mathematical statistical science from complex and high-dimensional datasets and design, develop, and evaluate advanced algorithms that lead to optimal value extraction from data. In addition to technical research this position expects participation and career development in task management, proposal writing, business development, and publishing.
Operating on the data-information-knowledge continuum, staff at PNNL emply diverse methods to confront significant problems of national interest – from distilling distributed data into knowledge that supports decision processes to enabling resilient technologies that enhance computing at extreme scales. Our research portfolio – spanning from basic to applied – includes the development, implementation, and resulting analyses related to quantitative social science, human language technologies, computer vision, compressed sensing, real-time streaming algorithms, national security, image/video understanding and other related fields.
Minimum Qualifications
BS with at least 2 years experience, MS, or PhD
Preferred Qualifications
Degree in statistics, computer science, mathematics, or closely related fields
Expert knowledge in statistical software such as R, Python, or Julia and familiarity in standard machine learning packages (e.g. ggplot, sklearn, pandas, TensorFlow, PyTorch)
Ability to apply theories and develop technical approaches with minimal oversight
Ability to effectively team with scientists and engineers to develop creative solutions to complex problems
Position requires a degree in statistics, mathematics, or closely related fields with experience involving increasing levels of scientific research, task management, and programmatic responsibility
Position requires ability to apply theories and develop technical approaches with minimal oversight
Position requires the ability to effectively team with scientists and engineers to develop creative solutions to complex problems
Experience in domain science, particularly natural language processing, behavioral modeling, social computing, time series prediction, computer vision, signal processing, etc.
Equal Employment Opportunity
Battelle Memorial Institute (BMI) at Pacific Northwest National Laboratory (PNNL) is an Affirmative Action/Equal Opportunity Employer and supports diversity in the workplace. All employment decisions are made without regard to race, color, religion, sex, national origin, age, disability, veteran status, marital or family status, sexual orientation, gender identity, or genetic information. All BMI staff must be able to demonstrate the legal right to work in the United States. BMI is an E-Verify employer. Learn more at jobs.pnnl.gov.
Other Information
This position requires the ability to obtain and maintain a federal security clearance.
Requirements:
U.S. Citizenship

Background Investigation: Applicants selected will be subject to a Federal background investigation and must meet eligibility requirements for access to classified matter in accordance 10 CFR 710, Appendix B.

Drug Testing: All Security Clearance (L or Q) positions will be considered by the Department of Energy to be Testing Designated Positions which means that they are subject to applicant, random, and for cause drug testing. In addition, applicants must be able to demonstrate non-use of illegal drugs, including marijuana, for the 12 consecutive months preceding completion of the requisite Questionnaire for National Security Positions (QNSP).

Note: Applicants will be considered ineligible for security clearance processing by the U.S. Department of Energy until non-use of illegal drugs, including marijuana, for 12 consecutive months can be demonstrated.
Directorate: National Security Dir
Job Category: Scientists/Scientific Support
Group: Appld Stats &amp; Computa Modeling
Opening Date: 2019-07-03
Closing Date: 2019-10-01",https://www.indeed.com/rc/clk?jk=b858f437f3050925&fccid=5ac3fadc1f823e63&vjs=3
The Allen Institute for Artificial Intelligence,"Seattle, WA 98103",Research Scientist ,,," 
 Position Summary
 
 <br/> 
 <br/> 
 
We are actively seeking a Research Scientist to join our AI & Fairness Project team. AI & Fairness (https://allenai.org/fairness/ ( https://allenai.org/fairness/ )) is AI2's latest project building on our expertise in NLP, computer vision, and engineering to deliver a tangible positive impact on fairness.
 
 <br/> 
 <br/> 
 
Position Requirements
 
 <br/> 
 <br/> 
 
Applicants for Research Scientist at AI2 should have a strong foundation (typically PhD level) in one or more of the following areas: natural language processing, machine reading, automatic knowledge base construction, large-scale textual inference and entailment, knowledge representation and reasoning, computer vision and machine learning, or question answering and explanation. We look favorably upon extensive work experience and publishing demonstrating application of your research.
 
 <br/> 
 <br/> 
 
Why AI2
 
 <br/> 
 <br/> 
 
In addition to AI2's core mission, we also aim to contribute to humanity through our treatment of each member of the AI2 Team. Some highlights are:
 
 <br/> 
 <br/> 
 
 
 
We are a learning organization– because everything AI2 does is ground-breaking, we are learning every day. Similarly, through weekly AI2 Academy lectures, a wide variety of world-class AI experts as guest speakers, and our commitment to your personal on-going education, AI2 is place where you will have opportunities to continue learning alongside your coworkers.
We value diversity -We seek to hire, support, and promote people from all genders, ethnicities, and all levels of experience regardless of age. We particularly encourage applications from women, non-binary individuals, people of color, members of the LGBTQA+ community, and people with disabilities of any kind.
We value inclusion -We understand the value that people's individual experiences and perspectives can bring to an organization, and we are building a culture in which all voices are heard, respected and considered.
We emphasize a healthy work/life balance – we believe our team members are happiest and most productive when their work/life balance is optimized. While we value powerful research results which drive our mission forward, we also value dinner with family, weekend time, and vacation time. We offer generous paid vacation and sick leave as well as family leave.
We are collaborative and transparent – we consider ourselves a team, all moving with a common purpose. We are quick to cheer our successes, and even quicker to share and jointly problem solve our failures.
We are in Seattle – and our office is on the water! We have mountains, we have lakes, we have four seasons, we bike to work, we have a vibrant theater scene, and we have so much else. We even have kayaks for you to paddle right outside our front door. We welcome interest from applicants from outside of the United States.
We are friendly– chances are you will like every one of the 100+ (and growing) people who work here. We do.
 
 
AI2 is proud to be an Equal Opportunity employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics.
 
 <br/> 
 <br/> 
 
If you need assistance or an accommodation due to a disability, you may contact us at hr@allenai.org or you may call us at 206-548-5600.",https://www.indeed.com/rc/clk?jk=656cb5987146efef&fccid=6c9f4bfc97542d3e&vjs=3
Microsoft,"Redmond, WA",Full Time Opportunities for Students or Recent Graduates: Cybersecurity ,25,," 
 Microsoft’s Security teams are responsible for overseeing the security of Microsoft products and services that make the world a better place. At Microsoft, you will collaborate with others to solve problems and secure some of the world's most advanced services and devices.<br/>
Do you want to work on a meaningful and impactful project and make a difference? Are you willing to learn from others and open to new ideas? Do you want to support others to succeed and operate in a highly collaborative and global environment? If this sounds like you, Microsoft would like to invite you to come join us as you are, where you can find more than just a job. Read on to learn more about opportunities and apply online!<br/>

Applications to this position are considered for all available Security focused roles including the ones described below, depending on education level and/or location. To be considered for a position as a student or recent graduate, you need to be enrolled full-time as a student within 12 months from graduation majoring in an applicable field or graduated within last 12 months majoring in an applicable field.<h2 class=""jobSectionHeader"">
Responsibilities<h1 class=""jobSectionHeader"">
Roles<h2 class=""jobSectionHeader"">
Site Reliability Engineer (SRE)
SRE is an engineering discipline that combines software and systems engineering to design and run secure massive distributed services at cloud scale. SREs make certain that our security services, whether they are internal critical services or external facing, have high levels of performance, availability and redundancy. SREs are passionate about applying an engineering mindset to problems building automation, tools and infrastructure to solve big problems impacting our production services in a secure manner.<h2 class=""jobSectionHeader"">
Software Engineer (SWE)
Software Engineers are experts in building and shipping large-scale projects. They have good technical knowledge and strong design and development capabilities. Software Engineers build the products and cloud services that Microsoft customers use, as well as the internal systems that power. Software Engineers have a passion for designing and building very large-scale systems and for building the best product and cloud services experiences to our customers.<h2 class=""jobSectionHeader"">
Program Manager (PM)
Program Managers bring great teamwork, positive attitude, high-energy leadership, and engineering execution excellence to our customer-focused teams. Customer empathy and relentless drive to help customers feel more confident with our products and cloud services are key attributes for success. Program Managers strive to improve customer experience through listening to customers and landing insightful evidence with product teams that drive systemic improvements, while guiding the overall direction of a Microsoft product or cloud service.<h2 class=""jobSectionHeader"">
Data Scientist
Data Scientists are experts at analyzing data and developing models across a breadth of technology platforms that power Microsoft’s products and cloud services. They drive end-to-end execution of the data science process, from understanding business requirements, data discovery and extraction, model development and evaluation, to production pipeline implementation. Data Scientists assist researchers in statistical debugging, core algorithm implementation and automated offline experimentation. They have a passion for data analysis, statistical modeling, time series, change point detection, data mining, data engineering, and experimentation that systematically improves Microsoft customer experience.<h2 class=""jobSectionHeader"">
Security Engineer<h3 class=""jobSectionHeader"">
Red Team, Penetration Testers, &amp; Reverse Engineers
Security Engineers are experts in testing and breaking the security of Microsoft products. They seek to discover and understand vulnerabilities and weaknesses in Microsoft products, services, systems, networks, and processes. Penetration Testers conduct simulated attacks to expose vulnerabilities in a product or service, while the Red Team conducts simulated attacks against Microsoft systems, networks, and processes to also test detection and response capabilities. Reverse Engineers study newly discovered vulnerabilities and exploits, seeking to understand their root cause, and design security enhancements to mitigate entire classes of vulnerabilities.<h2 class=""jobSectionHeader"">
Analyst<h3 class=""jobSectionHeader"">
Security Analyst &amp; Threat Intel Analyst
Security Analysts are the front line that defend our customers who use Microsoft's Cloud platform and online services. They investigate, analyze, and undertake systems forensics, in addition to responding and recovering from breach or compromise. Threat Intel Analysts perform malware and exploit analysis to identify and detect new attack campaigns and targeted attacks, and to track threat actors over time. They are both passionate about strengthening our cloud defenses and defending customers from emerging security threats.<h2 class=""jobSectionHeader"">
Qualifications
Currently enrolled in a full time university degree program within 12 months of graduation.
Specialization and/or passion for Computer security
Specialization and/or passion for distributed systems and cloud scale
Classes in computer security, network security, application security, or reverse engineering
Classes, certificates, or passion for computer forensics, penetration testing, security investigations, or incident response, Operating System internals, databases
Participation in capture the flag (CTF) events
Passion for writing secure code
Familiarity with Big Data and Machine Learning
Familiarity with anomaly detection and Big Data analysis
Good understanding of algorithms and programing languages including C, C++, Java, or C# as well as scripting skills including Python or PowerShell
Interest in cryptography<br/>

Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.<br/>

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.",https://www.indeed.com/rc/clk?jk=eef7e88042d11cb2&fccid=734cb5a01ee60f80&vjs=3
ActZero.ai,"Seattle, WA",Machine Learning Engineer ,1,," 
 At ActZero, our mission is simple: Stop cyber threats, protect the world.
We are revolutionizing the Managed Security Services industry by building a unified, AI-driven security platform that will give users better protection, faster, and with more precision, at a fraction of the cost of traditional approaches.
As a Machine Learning Engineer for ActZero on our Data Platform team, your job is to build a scalable platform to integrate, sanitize, store and productize our massive store of customer security data. Your platform will handle well over tens-of-billions of events per day. You will partner with our Data Scientists and Data Engineers to use this data to intelligently identify, detect and respond to known and future security threats events. The output of your ML algorithms will keep our customers more secure than ever before, while minimizing the cost of doing so.
<h1 class=""jobSectionHeader"">Responsibilities
Build robust and scalable data and ML services, and deploy and manage them in the cloud
Develop data set processes for data modeling, mining and production
Create automation to rapidly and reliably release our models to production
Improve model reliability, efficiency and quality
<h1 class=""jobSectionHeader"">Skills and Qualifications
A proven track record of success building cloud-based, highly-automated, near real time data processing platforms
An innovative and passionate spirit, an ability to overcome technical issues in a cooperative environment, a commitment to ship quickly, and familiarity with agile software development practices
Solid knowledge of Computer Science fundamentals (object-oriented design, data structures and algorithm design, problem solving, and complexity analysis)
The ability to deal with ambiguity, to communicate well with partner teams, and to turn empathy for the customer into a delightful user experience
Expertise programming with Python
Experience with both SQL and NoSQL databases
Familiarity with ML algorithms and techniques
<h1 class=""jobSectionHeader"">About ActZero
ActZero is building the most effective, hyperscale AI-powered MSSP. We foster a culture centered upon our customers and rooted in mutual trust and committed to execution, where we continuously learn and improve, like the AI systems we develop. Founded in 2019, ActZero is backed by Point72 Ventures, a global venture capital firm led by a diverse set of domain experts with the capital to lead rounds through all stages of company growth.
ActZero celebrates diversity and is committed to creating an inclusive workplace. We are an Equal Opportunity Employer and consider, develop and retain candidates without regards to race, color, national origin, sex, age, religion, sexual orientation, gender identity, veteran status, marital status, physical or mental disability, or other protected classes under all local, state, and federal laws and ordinances. 
 ",https://www.indeed.com/rc/clk?jk=e255bee688847009&fccid=847582b3bfa7e669&vjs=3
T-Mobile,"Bellevue, WA",Sr Technology Product Manager ,30+,," 
 T-Mobile's Connected Customer Product and Technology Team is looking for a Senior Technical Product Manager to lead initiatives within our social and AI practice. You will partner with internal stakeholders, major social media companies and platforms, and engineering teams to create customer care and commerce experiences of the future. Products you create will serve customers, prospective customers and contact center agents and will focus on driving customer satisfaction, revenue and agent productivity.<br/>
<br/>
Responsibilities<br/>
Partner with internal/external stakeholders and leadership to creatively define solutions in support of new product offerings, alleviating customer experience pain points and improving architecture.
Own the product end-to-end, create and manage product vision, strategy and roadmap, and lead cross functional teams to deliver high quality products.
Define and manage KPIs and be accountable for business casing and ROI.
Work with vertically stacked product teams, organize through scrum or kanban and ship work daily.
Work closely with major social media companies on roadmap alignment, developing experiences that integrate with partner APIs and align with feature roll-outs.
Work with data scientists and machine learning engineers to create and deploy ML models that support innovative user experiences.
Lead product backlog grooming sessions partnering with key resources.
Develop and communicate a point of view on complex technical topics. Align multiple domains, both technical and nontechnical, on this common vision.
Collaborate with stakeholders to plan and manage product releases.
Present products and roadmaps to internal stakeholders and executives.
Have opportunities to share work publicly; speak at conferences, publish blogs and open-source.<br/>

Qualifications<br/>
7+ years of professional experience with 3+ years of experience building and launching consumer products.
Demonstrated ability to manage cross-functionally, including technical, business and front-line resources.
Excellent organization and people skills, and ability to set priorities, problem solve, and multi-task in a dynamic, rapidly changing environment.
Experience taking multiple products from concept to launch.
Agile product owner experience - managing an agile team, writing detailed business requirements, maintaining product backlog.
Unusually strong commercial judgment and maturity. Strengths in problem-solving and issue resolution.<br/>

Minimum Qualifications<br/>
Bachelor's degree in a technical or business field is required. A Master's degree in a technical field or an MBA is preferred.<br/>

Company Profile<br/>
As America's Un-carrier, T-Mobile USA, Inc. (NASDAQ: ""TMUS"") is redefining the way consumers and businesses buy wireless services through leading product and service innovation. The company's advanced nationwide 4G and 4G LTE network delivers outstanding wireless experiences for customers who are unwilling to compromise on quality and value. Based in Bellevue, Washington, T-Mobile USA. Inc. provides services through its subsidiaries and operates its flagship brands, T-Mobile and Metro by T-Mobile. For more information, please visit http://www.t-mobile.com<br/>
<br/>
EOE Statement<br/>
We Take Equal Opportunity Seriously - By Choice. T-Mobile USA, Inc. is an Equal Opportunity Employer. All decisions concerning the employment relationship will be made without regard to age, race, ethnicity, color, religion, creed, sex, sexual orientation, gender identity or expression, national origin, marital status, citizenship status, veteran status, the presence of any physical or mental disability, or any other status or characteristic protected by federal, state, or local law. Discrimination or harassment based upon any of these factors is wholly inconsistent with our Company values and will not be tolerated. Furthermore, such discrimination or harassment may violate federal, state, or local law.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ATG-QT561I1pyQl8KLzosRSCrGy2Eh3y1IGbA_ZnmzuqzwluQxzDWgOqgt09hnQIDlYYTV9uZhnest1CdQPBT3_zLH0t7crvpuNq86DIO3lRLDP7lMnpghzuJz9EPHbCuIyFRJwi6m6Rk-kNeVBUElhsjiwTBFdBPx2aWA9Tdu5-13EvQIxuCUZT62-qsdIPWK7ksezR4myl9siWyzw0_tXkEGDmWPTRI-bB1hCqRRUo7i43ARBG1PXcYFwbsZL-0O6-0kBU0krHZo4MQ98kUujlbT201kN_KOJICalWI7hKcVvWaDW1oS85QaUShN0XD60XpyFkJ4eJm4UiQBz4xkqo-vXeC1lih-1caN7FHe0YP5tilBI317DGSwnUcAu-pVEpz5f856qDa_Nq-XY5zS49_9BiEfUBJDvEo2YHdALB7riQZwzych114MpXz-9ZSValfVqTvtF8-AhXdeg4doX1zsX2iYzZKjFxwyBguBkq19Ny_CxUwLIKMZyu8H7fdc-hWrF0yVyWkBuweeQYSi_PftuAZ8OnQOu8uR7FSHxv27kPwPvkTdqYizXCFMBqz5IqmLSlQEZzKffhSjjyzyd-rkF5M04zIkgP6J3bqQ585bfNox1kUB&p=13&fvj=0&vjs=3
Stem IT,"Arlington, VA",Data Scientist/Analyst (Active DOD Secret Clearance Required) ,1,"$90,000 - $120,000 a year"," 
 Business Analytics Firm that utilizes machine learning and AI technologies to improve federal budgets, is hiring an emerging Data Scientist for its Arlington based operation. This person will be working with large structured and unstructured data sets and collaborating with a tight knit group of data analysts, developers and consultants. A few responsibilities include: creating data analytic models to improve data metrics, analyzing customer behavior and trends, delivering insights to stakeholders and executives, as well as Designing and crafting reports, dashboards, models, and algorithms to make data insights actionable. The ideal candidate will be well versed with: Python and R, Sql, modern BI tools, and have machine learning and predictive analytics experience. 
 Must Haves:  
 - 2+ years experience as Data Scientist/Analyst 
 - Bachelors degree in related field 
 - Proficient with Python and R languages 
 - Experience with SQL and/or Postgres 
 - Worked with modern BI and analytic software platforms such as: Tableau, Qlik, SPSS, Modeler, SAP Hana, etc 
 - Must have Secret Clearance 
 Great to have:  
 - Masters degree in related field 
 - Experience with Machine Learning Tools 
 - Experience web scraping with Python 
 - Active DOD Secret Clearance 
 Package:  
 - Up to 120K+ base for perfect candidate 
 - Full-time Direct hire with amazing benefits 
 - 401K with Match 
 - Yearly bonuses 
 - Many More 
 Job Type: Full-time 
 Salary: $90,000.00 to $120,000.00 /year 
 Work authorization: 
 United States (Preferred) 
 Additional Compensation: 
 Bonuses 
 Work Location: 
 One location 
 Benefits: 
 Health insuranceDental insuranceVision insuranceRetirement planSigning bonusPaid time offFlexible scheduleParental leaveRelocation assistanceProfessional development assistanceTuition reimbursement",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CdqhUQirdMWiWy2lxo6byA0jYQDdgevbvRiE9LkSxftEarpUkHuv54qnCGyoFBGtXxcAERdGS6VGg-6GMZLPFMLT1WD9EtzNyvlJrr_pdlCg8KurpxxkP_cmNcI3Bm2agGyQpK6vZLoeLAdKR6JTniKEE1Aib1dvGjbbNp6BDEK7dq8WTWna4oPFDyBm006xpICYFr_ClOQR9hz5UBskVCUg8F3VLJ57i94qGKmqSpa6OK1lmkhrtuerNlLSINVN9N7EDHu1xkUigjF3iKHudER-bdCEOlUqE0587FHMOCCjvNj7lXjY5h9yH8HBkYr5Dey_xopWa1_VVKDxQCZiGAA_-OHS-v_65inPoOTFa-acDb6bgR4Gowr6kx9lEhPq0_cs6dDAjNSj2aIMa2ba1M3QKst5H0jfVM_5L0S_hBiizKUvjchcgAtq5a150uS1nZSHiiuBSutRCXwjRU9XUs&p=0&fvj=1&vjs=3
